"t","i","r","c","wVC","cap"
2018,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2022,"SUBCRITICAL-COAL","Telangana","init-2",1842.0427027027,3700
2039,"SUBCRITICAL-COAL","Telangana","init-2",1590.19,600
2017,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2017,"SUBCRITICAL-COAL","Telangana","init-2",1842.0427027027,3700
2038,"SUBCRITICAL-COAL","Telangana","init-1",1489.64,1200
2039,"SUBCRITICAL-COAL","Telangana","init-1",1489.64,1200
2030,"SUBCRITICAL-COAL","Telangana","init-2",1777.32636363636,1100
2037,"SUBCRITICAL-COAL","Telangana","init-2",1590.19,600
2035,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2033,"SUBCRITICAL-COAL","Telangana","init-2",1777.32636363636,1100
2018,"SUBCRITICAL-COAL","Telangana","init-2",1842.0427027027,3700
2025,"SUBCRITICAL-COAL","Telangana","init-2",1814.999375,1600
2027,"SUBCRITICAL-COAL","Telangana","init-2",1814.999375,1600
2041,"SUBCRITICAL-COAL","Telangana","init-1",1489.64,1200
2034,"SUBCRITICAL-COAL","Telangana","init-2",1777.32636363636,1100
2028,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2024,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2032,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2020,"SUBCRITICAL-COAL","Telangana","init-2",1842.0427027027,3700
2035,"SUBCRITICAL-COAL","Telangana","init-2",1777.32636363636,1100
2019,"SUBCRITICAL-COAL","Telangana","init-2",1842.0427027027,3700
2034,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2027,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2022,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2029,"SUBCRITICAL-COAL","Telangana","init-2",1814.999375,1600
2020,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2023,"SUBCRITICAL-COAL","Telangana","init-2",1836.50285714286,3500
2024,"SUBCRITICAL-COAL","Telangana","init-2",1823.27870967742,3100
2030,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2026,"SUBCRITICAL-COAL","Telangana","init-2",1814.999375,1600
2029,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2038,"SUBCRITICAL-COAL","Telangana","init-2",1590.19,600
2031,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2025,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2019,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2040,"SUBCRITICAL-COAL","Telangana","init-2",1590.19,600
2032,"SUBCRITICAL-COAL","Telangana","init-2",1777.32636363636,1100
2021,"SUBCRITICAL-COAL","Telangana","init-2",1842.0427027027,3700
2033,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2037,"SUBCRITICAL-COAL","Telangana","init-1",1489.64,1200
2036,"SUBCRITICAL-COAL","Telangana","init-2",1777.32636363636,1100
2028,"SUBCRITICAL-COAL","Telangana","init-2",1814.999375,1600
2021,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2026,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2040,"SUBCRITICAL-COAL","Telangana","init-1",1489.64,1200
2036,"SUBCRITICAL-COAL","Telangana","init-1",1489.64,1200
2023,"SUBCRITICAL-COAL","Telangana","init-1",1484.65470588235,1700
2042,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2029,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2019,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2028,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2044,"CT-GAS","Tripura","init-1",485.97,42
2021,"CT-GAS","Tripura","init-2",1539.70724489796,196
2018,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2043,"CT-GAS","Tripura","init-2",1539.70724489796,196
2043,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2022,"CT-GAS","Tripura","init-1",485.97,42
2022,"CT-GAS","Tripura","init-2",1539.70724489796,196
2024,"CT-GAS","Tripura","init-1",485.97,42
2047,"CT-GAS","Tripura","init-2",1539.70724489796,196
2045,"CT-GAS","Tripura","init-2",1539.70724489796,196
2040,"CT-GAS","Tripura","init-2",1539.70724489796,196
2044,"CT-GAS","Tripura","init-2",1539.70724489796,196
2032,"CT-GAS","Tripura","init-2",1539.70724489796,196
2023,"CT-GAS","Tripura","init-2",1539.70724489796,196
2042,"CT-GAS","Tripura","init-2",1539.70724489796,196
2045,"CT-GAS","Tripura","init-1",485.97,42
2021,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2021,"CT-GAS","Tripura","init-1",485.97,42
2038,"CT-GAS","Tripura","init-1",485.97,42
2043,"CT-GAS","Tripura","init-1",485.97,42
2041,"CT-GAS","Tripura","init-2",1539.70724489796,196
2034,"CT-GAS","Tripura","init-1",485.97,42
2023,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2023,"CT-GAS","Tripura","init-1",485.97,42
2030,"CT-GAS","Tripura","init-2",1539.70724489796,196
2032,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2045,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2033,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2022,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2029,"CT-GAS","Tripura","init-1",485.97,42
2031,"CT-GAS","Tripura","init-2",1539.70724489796,196
2029,"CT-GAS","Tripura","init-2",1539.70724489796,196
2040,"CT-GAS","Tripura","init-1",485.97,42
2037,"CT-GAS","Tripura","init-1",485.97,42
2026,"CT-GAS","Tripura","init-1",485.97,42
2039,"CT-GAS","Tripura","init-1",485.97,42
2049,"CT-GAS","Tripura","init-1",485.97,42
2046,"CT-GAS","Tripura","init-1",485.97,42
2025,"CT-GAS","Tripura","init-2",1539.70724489796,196
2024,"CT-GAS","Tripura","init-2",1539.70724489796,196
2050,"CCGT-GAS","Tripura","init-7",1813.45887323944,852
2028,"CT-GAS","Tripura","init-1",485.97,42
2038,"CT-GAS","Tripura","init-2",1539.70724489796,196
2036,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2048,"CT-GAS","Tripura","init-2",1539.70724489796,196
2026,"CT-GAS","Tripura","init-2",1539.70724489796,196
2037,"CT-GAS","Tripura","init-2",1539.70724489796,196
2017,"CT-GAS","Tripura","init-1",485.97,42
2032,"CT-GAS","Tripura","init-1",485.97,42
2027,"CT-GAS","Tripura","init-1",485.97,42
2020,"CT-GAS","Tripura","init-1",485.97,42
2019,"CT-GAS","Tripura","init-2",1539.70724489796,196
2036,"CT-GAS","Tripura","init-2",1539.70724489796,196
2019,"CT-GAS","Tripura","init-1",485.97,42
2036,"CT-GAS","Tripura","init-1",485.97,42
2039,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2030,"CT-GAS","Tripura","init-1",485.97,42
2046,"CCGT-GAS","Tripura","init-7",1813.45887323944,852
2034,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2041,"CT-GAS","Tripura","init-1",485.97,42
2024,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2018,"CT-GAS","Tripura","init-2",1539.70724489796,196
2017,"CT-GAS","Tripura","init-2",1539.70724489796,196
2034,"CT-GAS","Tripura","init-2",1539.70724489796,196
2025,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2048,"CT-GAS","Tripura","init-1",485.97,42
2040,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2041,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2027,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2020,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2047,"CT-GAS","Tripura","init-1",485.97,42
2031,"CT-GAS","Tripura","init-1",485.97,42
2027,"CT-GAS","Tripura","init-2",1539.70724489796,196
2047,"CCGT-GAS","Tripura","init-7",1813.45887323944,852
2035,"CT-GAS","Tripura","init-1",485.97,42
2018,"CT-GAS","Tripura","init-1",485.97,42
2033,"CT-GAS","Tripura","init-1",485.97,42
2044,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2042,"CT-GAS","Tripura","init-1",485.97,42
2017,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2048,"CCGT-GAS","Tripura","init-7",1813.45887323944,852
2020,"CT-GAS","Tripura","init-2",1539.70724489796,196
2046,"CT-GAS","Tripura","init-2",1539.70724489796,196
2035,"CT-GAS","Tripura","init-2",1539.70724489796,196
2050,"CT-GAS","Tripura","init-2",1539.70724489796,196
2049,"CCGT-GAS","Tripura","init-7",1813.45887323944,852
2038,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2037,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2030,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2026,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2039,"CT-GAS","Tripura","init-2",1539.70724489796,196
2028,"CT-GAS","Tripura","init-2",1539.70724489796,196
2025,"CT-GAS","Tripura","init-1",485.97,42
2031,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2049,"CT-GAS","Tripura","init-2",1539.70724489796,196
2050,"CT-GAS","Tripura","init-1",485.97,42
2033,"CT-GAS","Tripura","init-2",1539.70724489796,196
2035,"CCGT-GAS","Tripura","init-7",1835.9200921659,868
2017,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2042,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2033,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2022,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2018,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2024,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2036,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2029,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2028,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2039,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2043,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2038,"SUBCRITICAL-COAL","UP_Agra","init-7",2658.5,250
2019,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2034,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2020,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2029,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2038,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2035,"SUBCRITICAL-COAL","UP_Agra","init-7",2763.485,1000
2022,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2030,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2044,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2045,"CCGT-GAS","UP_Agra","init-7",2902,109.3
2040,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2040,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2026,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2033,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2036,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2031,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2027,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2025,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2031,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2029,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2035,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2037,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2023,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2034,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2030,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2021,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2022,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2023,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2024,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2027,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2030,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2018,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2032,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2025,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2018,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2021,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2021,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2041,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2028,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2039,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2027,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2017,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2035,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2019,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2037,"SUBCRITICAL-COAL","UP_Agra","init-7",2728.49,750
2020,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2025,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2017,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2024,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2031,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2028,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2038,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2020,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2034,"SUBCRITICAL-COAL","UP_Agra","init-7",2763.485,1000
2032,"SUBCRITICAL-COAL","UP_Agra","init-7",2763.485,1000
2037,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2023,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2026,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1980
2041,"SUPERCRITICAL-COAL","UP_Agra","init-7",1439.96,1320
2036,"SUBCRITICAL-COAL","UP_Agra","init-7",2763.485,1000
2032,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2033,"SUBCRITICAL-COAL","UP_Agra","init-7",2763.485,1000
2019,"SUBCRITICAL-COAL","UP_Agra","init-7",2762.01647887324,1420
2026,"CCGT-GAS","UP_Agra","init-7",2902,663.36
2029,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2043,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2038,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2018,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2049,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2046,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2028,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2025,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2036,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2018,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2022,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2027,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2033,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2029,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2045,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2024,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2030,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2034,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2017,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2025,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2035,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2026,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2035,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2019,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2023,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2018,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2032,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2019,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2017,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2042,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2030,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2040,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2031,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2020,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2020,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2030,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2027,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2023,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2036,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,600
2027,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2017,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2037,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,300
2031,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2022,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2024,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2048,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2023,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2022,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2020,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2028,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,210
2050,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2032,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2024,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2034,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2025,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2019,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2031,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2041,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2021,"SUBCRITICAL-COAL","UP_Lucknow","init-1",2288.51,630
2047,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2021,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2026,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2033,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2021,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3390.3637037037,1620
2039,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2044,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2029,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2026,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2037,"COGENERATION-BAGASSE","UP_Lucknow","init-7",4710.04,360
2028,"SUBCRITICAL-COAL","UP_Lucknow","init-2",3758.53,1200
2042,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2020,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2028,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2031,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2019,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2018,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2025,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2042,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2033,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2024,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2028,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2046,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2038,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2035,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2022,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2044,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2039,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2026,"SUBCRITICAL-COAL","UP_Meerut","init-7",3702.00470588235,1190
2040,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2019,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2043,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2034,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2020,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2026,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2017,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2044,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2021,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2040,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2045,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2032,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2039,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2046,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2036,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2048,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2021,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2030,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2035,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2023,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2018,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2038,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2025,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2018,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2045,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2023,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2043,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2026,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2047,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2020,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2017,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2048,"CCGT-GAS","UP_Meerut","init-7",2712.03,309.02
2049,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2029,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2027,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2024,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2022,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2019,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2027,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2029,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2034,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2030,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2041,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2047,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2028,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2025,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2024,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2034,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2021,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2023,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2031,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2029,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2050,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2033,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2037,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2041,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2027,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2032,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2017,"CCGT-GAS","UP_Meerut","init-7",2712.03,829.78
2032,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2031,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2033,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2022,"SUBCRITICAL-COAL","UP_Meerut","init-7",3659.25307692308,1820
2036,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2049,"CCGT-GAS","UP_Meerut","init-7",2712.03,309.02
2037,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2035,"COGENERATION-BAGASSE","UP_Meerut","init-7",4710.04,90
2030,"SUBCRITICAL-COAL","UP_Meerut","init-7",3728.47,980
2036,"SUPERCRITICAL-COAL","UP_Varanasi","init-7",1439.96,1320
2022,"SUBCRITICAL-COAL","UP_Varanasi","init-2",1072.678,5000
2035,"SUBCRITICAL-COAL","UP_Varanasi","init-3",1369.98,1200
2018,"SUBCRITICAL-COAL","UP_Varanasi","init-2",1072.678,5000
2022,"SUPERCRITICAL-COAL","UP_Varanasi","init-7",1439.96,1320
2025,"SUPERCRITICAL-COAL","UP_Varanasi","init-7",1439.96,1320
2019,"SUPERCRITICAL-COAL","UP_Varanasi","init-7",1439.96,1320
2026,"SUPERCRITICAL-COAL","UP_Varanasi","init-7",1439.96,1320
2025,"SUBCRITICAL-COAL","UP_Varanasi","init-3",1369.98,1200
2033,"SUBCRITICAL-COAL","UP_Varanasi","init-3",1369.98,1200
2019,"SUBCRITICAL-COAL","UP_Varanasi","init-1",707.29,1000
2034,"SUBCRITICAL-COAL","UP_Varanasi","init-3",1369.98,1200
2027,"SUPERCRITICAL-COAL","UP_Varanasi","init-7",1439.96,1320
2021,"SUBCRITICAL-COAL","UP_Varanasi","init-2",1072.678,5000
2039,"SUBCRITICAL-COAL","UP_Varanasi","init-2",1151.39,1000
2018,"SUBCRITICAL-COAL","UP_Varanasi","init-3",1567.37438162544,2830
2022,"SUBCRITICAL-COAL","UP_Varanasi","init-1",707.29,1000
