h17,quarter,ccseason,year,hour,datetime
h6,fall,hot,2008,15033,2008-09-18 08:00:00-05:00
h6,fall,hot,2008,15034,2008-09-18 09:00:00-05:00
h6,fall,hot,2008,15035,2008-09-18 10:00:00-05:00
h6,fall,hot,2008,15036,2008-09-18 11:00:00-05:00
h6,fall,hot,2008,15037,2008-09-18 12:00:00-05:00
h7,fall,hot,2008,15038,2008-09-18 13:00:00-05:00
h7,fall,hot,2008,15039,2008-09-18 14:00:00-05:00
h7,fall,hot,2008,15040,2008-09-18 15:00:00-05:00
h7,fall,hot,2008,15041,2008-09-18 16:00:00-05:00
h8,fall,hot,2008,15042,2008-09-18 17:00:00-05:00
h8,fall,hot,2008,15043,2008-09-18 18:00:00-05:00
h8,fall,hot,2008,15044,2008-09-18 19:00:00-05:00
h8,fall,hot,2008,15045,2008-09-18 20:00:00-05:00
h8,fall,hot,2008,15046,2008-09-18 21:00:00-05:00
h5,fall,hot,2008,15047,2008-09-18 22:00:00-05:00
h5,fall,hot,2008,15048,2008-09-18 23:00:00-05:00
h5,fall,hot,2008,15049,2008-09-19 00:00:00-05:00
h5,fall,hot,2008,15050,2008-09-19 01:00:00-05:00
h5,fall,hot,2008,15051,2008-09-19 02:00:00-05:00
h5,fall,hot,2008,15052,2008-09-19 03:00:00-05:00
h5,fall,hot,2008,15053,2008-09-19 04:00:00-05:00
h5,fall,hot,2008,15054,2008-09-19 05:00:00-05:00
h6,fall,hot,2008,15055,2008-09-19 06:00:00-05:00
h6,fall,hot,2008,15056,2008-09-19 07:00:00-05:00
h6,fall,hot,2008,15057,2008-09-19 08:00:00-05:00
h6,fall,hot,2008,15058,2008-09-19 09:00:00-05:00
h6,fall,hot,2008,15059,2008-09-19 10:00:00-05:00
h6,fall,hot,2008,15060,2008-09-19 11:00:00-05:00
h6,fall,hot,2008,15061,2008-09-19 12:00:00-05:00
h7,fall,hot,2008,15062,2008-09-19 13:00:00-05:00
h7,fall,hot,2008,15063,2008-09-19 14:00:00-05:00
h7,fall,hot,2008,15064,2008-09-19 15:00:00-05:00
h7,fall,hot,2008,15065,2008-09-19 16:00:00-05:00
h8,fall,hot,2008,15066,2008-09-19 17:00:00-05:00
h8,fall,hot,2008,15067,2008-09-19 18:00:00-05:00
h8,fall,hot,2008,15068,2008-09-19 19:00:00-05:00
h8,fall,hot,2008,15069,2008-09-19 20:00:00-05:00
h8,fall,hot,2008,15070,2008-09-19 21:00:00-05:00
h5,fall,hot,2008,15071,2008-09-19 22:00:00-05:00
h5,fall,hot,2008,15072,2008-09-19 23:00:00-05:00
h5,fall,hot,2008,15073,2008-09-20 00:00:00-05:00
h5,fall,hot,2008,15074,2008-09-20 01:00:00-05:00
h5,fall,hot,2008,15075,2008-09-20 02:00:00-05:00
h5,fall,hot,2008,15076,2008-09-20 03:00:00-05:00
h5,fall,hot,2008,15077,2008-09-20 04:00:00-05:00
h5,fall,hot,2008,15078,2008-09-20 05:00:00-05:00
h6,fall,hot,2008,15079,2008-09-20 06:00:00-05:00
h6,fall,hot,2008,15080,2008-09-20 07:00:00-05:00
h6,fall,hot,2008,15081,2008-09-20 08:00:00-05:00
h6,fall,hot,2008,15082,2008-09-20 09:00:00-05:00
h6,fall,hot,2008,15083,2008-09-20 10:00:00-05:00
h6,fall,hot,2008,15084,2008-09-20 11:00:00-05:00
h6,fall,hot,2008,15085,2008-09-20 12:00:00-05:00
h7,fall,hot,2008,15086,2008-09-20 13:00:00-05:00
h7,fall,hot,2008,15087,2008-09-20 14:00:00-05:00
h7,fall,hot,2008,15088,2008-09-20 15:00:00-05:00
h7,fall,hot,2008,15089,2008-09-20 16:00:00-05:00
h8,fall,hot,2008,15090,2008-09-20 17:00:00-05:00
h8,fall,hot,2008,15091,2008-09-20 18:00:00-05:00
h8,fall,hot,2008,15092,2008-09-20 19:00:00-05:00
h8,fall,hot,2008,15093,2008-09-20 20:00:00-05:00
h8,fall,hot,2008,15094,2008-09-20 21:00:00-05:00
h5,fall,hot,2008,15095,2008-09-20 22:00:00-05:00
h5,fall,hot,2008,15096,2008-09-20 23:00:00-05:00
h5,fall,hot,2008,15097,2008-09-21 00:00:00-05:00
h5,fall,hot,2008,15098,2008-09-21 01:00:00-05:00
h5,fall,hot,2008,15099,2008-09-21 02:00:00-05:00
h5,fall,hot,2008,15100,2008-09-21 03:00:00-05:00
h5,fall,hot,2008,15101,2008-09-21 04:00:00-05:00
h5,fall,hot,2008,15102,2008-09-21 05:00:00-05:00
h6,fall,hot,2008,15103,2008-09-21 06:00:00-05:00
h6,fall,hot,2008,15104,2008-09-21 07:00:00-05:00
h6,fall,hot,2008,15105,2008-09-21 08:00:00-05:00
h6,fall,hot,2008,15106,2008-09-21 09:00:00-05:00
h6,fall,hot,2008,15107,2008-09-21 10:00:00-05:00
h6,fall,hot,2008,15108,2008-09-21 11:00:00-05:00
h6,fall,hot,2008,15109,2008-09-21 12:00:00-05:00
h7,fall,hot,2008,15110,2008-09-21 13:00:00-05:00
h7,fall,hot,2008,15111,2008-09-21 14:00:00-05:00
h7,fall,hot,2008,15112,2008-09-21 15:00:00-05:00
h7,fall,hot,2008,15113,2008-09-21 16:00:00-05:00
h8,fall,hot,2008,15114,2008-09-21 17:00:00-05:00
h8,fall,hot,2008,15115,2008-09-21 18:00:00-05:00
h8,fall,hot,2008,15116,2008-09-21 19:00:00-05:00
h8,fall,hot,2008,15117,2008-09-21 20:00:00-05:00
h8,fall,hot,2008,15118,2008-09-21 21:00:00-05:00
h5,fall,hot,2008,15119,2008-09-21 22:00:00-05:00
h5,fall,hot,2008,15120,2008-09-21 23:00:00-05:00
h5,fall,hot,2008,15121,2008-09-22 00:00:00-05:00
h5,fall,hot,2008,15122,2008-09-22 01:00:00-05:00
h5,fall,hot,2008,15123,2008-09-22 02:00:00-05:00
h5,fall,hot,2008,15124,2008-09-22 03:00:00-05:00
h5,fall,hot,2008,15125,2008-09-22 04:00:00-05:00
h5,fall,hot,2008,15126,2008-09-22 05:00:00-05:00
h6,fall,hot,2008,15127,2008-09-22 06:00:00-05:00
h6,fall,hot,2008,15128,2008-09-22 07:00:00-05:00
h6,fall,hot,2008,15129,2008-09-22 08:00:00-05:00
h6,fall,hot,2008,15130,2008-09-22 09:00:00-05:00
h6,fall,hot,2008,15131,2008-09-22 10:00:00-05:00
h6,fall,hot,2008,15132,2008-09-22 11:00:00-05:00
h6,fall,hot,2008,15133,2008-09-22 12:00:00-05:00
h7,fall,hot,2008,15134,2008-09-22 13:00:00-05:00
h7,fall,hot,2008,15135,2008-09-22 14:00:00-05:00
h7,fall,hot,2008,15136,2008-09-22 15:00:00-05:00
h7,fall,hot,2008,15137,2008-09-22 16:00:00-05:00
h8,fall,hot,2008,15138,2008-09-22 17:00:00-05:00
h8,fall,hot,2008,15139,2008-09-22 18:00:00-05:00
h8,fall,hot,2008,15140,2008-09-22 19:00:00-05:00
h8,fall,hot,2008,15141,2008-09-22 20:00:00-05:00
h8,fall,hot,2008,15142,2008-09-22 21:00:00-05:00
h5,fall,hot,2008,15143,2008-09-22 22:00:00-05:00
h5,fall,hot,2008,15144,2008-09-22 23:00:00-05:00
h5,fall,hot,2008,15145,2008-09-23 00:00:00-05:00
h5,fall,hot,2008,15146,2008-09-23 01:00:00-05:00
h5,fall,hot,2008,15147,2008-09-23 02:00:00-05:00
h5,fall,hot,2008,15148,2008-09-23 03:00:00-05:00
h5,fall,hot,2008,15149,2008-09-23 04:00:00-05:00
h5,fall,hot,2008,15150,2008-09-23 05:00:00-05:00
h6,fall,hot,2008,15151,2008-09-23 06:00:00-05:00
h6,fall,hot,2008,15152,2008-09-23 07:00:00-05:00
h6,fall,hot,2008,15153,2008-09-23 08:00:00-05:00
h6,fall,hot,2008,15154,2008-09-23 09:00:00-05:00
h6,fall,hot,2008,15155,2008-09-23 10:00:00-05:00
h6,fall,hot,2008,15156,2008-09-23 11:00:00-05:00
h6,fall,hot,2008,15157,2008-09-23 12:00:00-05:00
h7,fall,hot,2008,15158,2008-09-23 13:00:00-05:00
h7,fall,hot,2008,15159,2008-09-23 14:00:00-05:00
h7,fall,hot,2008,15160,2008-09-23 15:00:00-05:00
h7,fall,hot,2008,15161,2008-09-23 16:00:00-05:00
h8,fall,hot,2008,15162,2008-09-23 17:00:00-05:00
h8,fall,hot,2008,15163,2008-09-23 18:00:00-05:00
h8,fall,hot,2008,15164,2008-09-23 19:00:00-05:00
h8,fall,hot,2008,15165,2008-09-23 20:00:00-05:00
h8,fall,hot,2008,15166,2008-09-23 21:00:00-05:00
h5,fall,hot,2008,15167,2008-09-23 22:00:00-05:00
h5,fall,hot,2008,15168,2008-09-23 23:00:00-05:00
h5,fall,hot,2008,15169,2008-09-24 00:00:00-05:00
h5,fall,hot,2008,15170,2008-09-24 01:00:00-05:00
h5,fall,hot,2008,15171,2008-09-24 02:00:00-05:00
h5,fall,hot,2008,15172,2008-09-24 03:00:00-05:00
h5,fall,hot,2008,15173,2008-09-24 04:00:00-05:00
h5,fall,hot,2008,15174,2008-09-24 05:00:00-05:00
h6,fall,hot,2008,15175,2008-09-24 06:00:00-05:00
h6,fall,hot,2008,15176,2008-09-24 07:00:00-05:00
h6,fall,hot,2008,15177,2008-09-24 08:00:00-05:00
h6,fall,hot,2008,15178,2008-09-24 09:00:00-05:00
h6,fall,hot,2008,15179,2008-09-24 10:00:00-05:00
h6,fall,hot,2008,15180,2008-09-24 11:00:00-05:00
h6,fall,hot,2008,15181,2008-09-24 12:00:00-05:00
h7,fall,hot,2008,15182,2008-09-24 13:00:00-05:00
h7,fall,hot,2008,15183,2008-09-24 14:00:00-05:00
h7,fall,hot,2008,15184,2008-09-24 15:00:00-05:00
h7,fall,hot,2008,15185,2008-09-24 16:00:00-05:00
h8,fall,hot,2008,15186,2008-09-24 17:00:00-05:00
h8,fall,hot,2008,15187,2008-09-24 18:00:00-05:00
h8,fall,hot,2008,15188,2008-09-24 19:00:00-05:00
h8,fall,hot,2008,15189,2008-09-24 20:00:00-05:00
h8,fall,hot,2008,15190,2008-09-24 21:00:00-05:00
h5,fall,hot,2008,15191,2008-09-24 22:00:00-05:00
h5,fall,hot,2008,15192,2008-09-24 23:00:00-05:00
h5,fall,hot,2008,15193,2008-09-25 00:00:00-05:00
h5,fall,hot,2008,15194,2008-09-25 01:00:00-05:00
h5,fall,hot,2008,15195,2008-09-25 02:00:00-05:00
h5,fall,hot,2008,15196,2008-09-25 03:00:00-05:00
h5,fall,hot,2008,15197,2008-09-25 04:00:00-05:00
h5,fall,hot,2008,15198,2008-09-25 05:00:00-05:00
h6,fall,hot,2008,15199,2008-09-25 06:00:00-05:00
h6,fall,hot,2008,15200,2008-09-25 07:00:00-05:00
h6,fall,hot,2008,15201,2008-09-25 08:00:00-05:00
h6,fall,hot,2008,15202,2008-09-25 09:00:00-05:00
h6,fall,hot,2008,15203,2008-09-25 10:00:00-05:00
h6,fall,hot,2008,15204,2008-09-25 11:00:00-05:00
h6,fall,hot,2008,15205,2008-09-25 12:00:00-05:00
h7,fall,hot,2008,15206,2008-09-25 13:00:00-05:00
h7,fall,hot,2008,15207,2008-09-25 14:00:00-05:00
h7,fall,hot,2008,15208,2008-09-25 15:00:00-05:00
h7,fall,hot,2008,15209,2008-09-25 16:00:00-05:00
h8,fall,hot,2008,15210,2008-09-25 17:00:00-05:00
h8,fall,hot,2008,15211,2008-09-25 18:00:00-05:00
h8,fall,hot,2008,15212,2008-09-25 19:00:00-05:00
h8,fall,hot,2008,15213,2008-09-25 20:00:00-05:00
h8,fall,hot,2008,15214,2008-09-25 21:00:00-05:00
h5,fall,hot,2008,15215,2008-09-25 22:00:00-05:00
h5,fall,hot,2008,15216,2008-09-25 23:00:00-05:00
h5,fall,hot,2008,15217,2008-09-26 00:00:00-05:00
h5,fall,hot,2008,15218,2008-09-26 01:00:00-05:00
h5,fall,hot,2008,15219,2008-09-26 02:00:00-05:00
h5,fall,hot,2008,15220,2008-09-26 03:00:00-05:00
h5,fall,hot,2008,15221,2008-09-26 04:00:00-05:00
h5,fall,hot,2008,15222,2008-09-26 05:00:00-05:00
h6,fall,hot,2008,15223,2008-09-26 06:00:00-05:00
h6,fall,hot,2008,15224,2008-09-26 07:00:00-05:00
h6,fall,hot,2008,15225,2008-09-26 08:00:00-05:00
h6,fall,hot,2008,15226,2008-09-26 09:00:00-05:00
h6,fall,hot,2008,15227,2008-09-26 10:00:00-05:00
h6,fall,hot,2008,15228,2008-09-26 11:00:00-05:00
h6,fall,hot,2008,15229,2008-09-26 12:00:00-05:00
h7,fall,hot,2008,15230,2008-09-26 13:00:00-05:00
h7,fall,hot,2008,15231,2008-09-26 14:00:00-05:00
h7,fall,hot,2008,15232,2008-09-26 15:00:00-05:00
h7,fall,hot,2008,15233,2008-09-26 16:00:00-05:00
h8,fall,hot,2008,15234,2008-09-26 17:00:00-05:00
h8,fall,hot,2008,15235,2008-09-26 18:00:00-05:00
h8,fall,hot,2008,15236,2008-09-26 19:00:00-05:00
h8,fall,hot,2008,15237,2008-09-26 20:00:00-05:00
h8,fall,hot,2008,15238,2008-09-26 21:00:00-05:00
h5,fall,hot,2008,15239,2008-09-26 22:00:00-05:00
h5,fall,hot,2008,15240,2008-09-26 23:00:00-05:00
h5,fall,hot,2008,15241,2008-09-27 00:00:00-05:00
h5,fall,hot,2008,15242,2008-09-27 01:00:00-05:00
h5,fall,hot,2008,15243,2008-09-27 02:00:00-05:00
h5,fall,hot,2008,15244,2008-09-27 03:00:00-05:00
h5,fall,hot,2008,15245,2008-09-27 04:00:00-05:00
h5,fall,hot,2008,15246,2008-09-27 05:00:00-05:00
h6,fall,hot,2008,15247,2008-09-27 06:00:00-05:00
h6,fall,hot,2008,15248,2008-09-27 07:00:00-05:00
h6,fall,hot,2008,15249,2008-09-27 08:00:00-05:00
h6,fall,hot,2008,15250,2008-09-27 09:00:00-05:00
h6,fall,hot,2008,15251,2008-09-27 10:00:00-05:00
h6,fall,hot,2008,15252,2008-09-27 11:00:00-05:00
h6,fall,hot,2008,15253,2008-09-27 12:00:00-05:00
h7,fall,hot,2008,15254,2008-09-27 13:00:00-05:00
h7,fall,hot,2008,15255,2008-09-27 14:00:00-05:00
h7,fall,hot,2008,15256,2008-09-27 15:00:00-05:00
h7,fall,hot,2008,15257,2008-09-27 16:00:00-05:00
h8,fall,hot,2008,15258,2008-09-27 17:00:00-05:00
h8,fall,hot,2008,15259,2008-09-27 18:00:00-05:00
h8,fall,hot,2008,15260,2008-09-27 19:00:00-05:00
h8,fall,hot,2008,15261,2008-09-27 20:00:00-05:00
h8,fall,hot,2008,15262,2008-09-27 21:00:00-05:00
h5,fall,hot,2008,15263,2008-09-27 22:00:00-05:00
h5,fall,hot,2008,15264,2008-09-27 23:00:00-05:00
h5,fall,hot,2008,15265,2008-09-28 00:00:00-05:00
h5,fall,hot,2008,15266,2008-09-28 01:00:00-05:00
h5,fall,hot,2008,15267,2008-09-28 02:00:00-05:00
h5,fall,hot,2008,15268,2008-09-28 03:00:00-05:00
h5,fall,hot,2008,15269,2008-09-28 04:00:00-05:00
h5,fall,hot,2008,15270,2008-09-28 05:00:00-05:00
h6,fall,hot,2008,15271,2008-09-28 06:00:00-05:00
h6,fall,hot,2008,15272,2008-09-28 07:00:00-05:00
h6,fall,hot,2008,15273,2008-09-28 08:00:00-05:00
h6,fall,hot,2008,15274,2008-09-28 09:00:00-05:00
h6,fall,hot,2008,15275,2008-09-28 10:00:00-05:00
h6,fall,hot,2008,15276,2008-09-28 11:00:00-05:00
h6,fall,hot,2008,15277,2008-09-28 12:00:00-05:00
h7,fall,hot,2008,15278,2008-09-28 13:00:00-05:00
h7,fall,hot,2008,15279,2008-09-28 14:00:00-05:00
h7,fall,hot,2008,15280,2008-09-28 15:00:00-05:00
h7,fall,hot,2008,15281,2008-09-28 16:00:00-05:00
h8,fall,hot,2008,15282,2008-09-28 17:00:00-05:00
h8,fall,hot,2008,15283,2008-09-28 18:00:00-05:00
h8,fall,hot,2008,15284,2008-09-28 19:00:00-05:00
h8,fall,hot,2008,15285,2008-09-28 20:00:00-05:00
h8,fall,hot,2008,15286,2008-09-28 21:00:00-05:00
h5,fall,hot,2008,15287,2008-09-28 22:00:00-05:00
h5,fall,hot,2008,15288,2008-09-28 23:00:00-05:00
h5,fall,hot,2008,15289,2008-09-29 00:00:00-05:00
h5,fall,hot,2008,15290,2008-09-29 01:00:00-05:00
h5,fall,hot,2008,15291,2008-09-29 02:00:00-05:00
h5,fall,hot,2008,15292,2008-09-29 03:00:00-05:00
h5,fall,hot,2008,15293,2008-09-29 04:00:00-05:00
h5,fall,hot,2008,15294,2008-09-29 05:00:00-05:00
h6,fall,hot,2008,15295,2008-09-29 06:00:00-05:00
h6,fall,hot,2008,15296,2008-09-29 07:00:00-05:00
h6,fall,hot,2008,15297,2008-09-29 08:00:00-05:00
h6,fall,hot,2008,15298,2008-09-29 09:00:00-05:00
h6,fall,hot,2008,15299,2008-09-29 10:00:00-05:00
h6,fall,hot,2008,15300,2008-09-29 11:00:00-05:00
h6,fall,hot,2008,15301,2008-09-29 12:00:00-05:00
h7,fall,hot,2008,15302,2008-09-29 13:00:00-05:00
h7,fall,hot,2008,15303,2008-09-29 14:00:00-05:00
h7,fall,hot,2008,15304,2008-09-29 15:00:00-05:00
h7,fall,hot,2008,15305,2008-09-29 16:00:00-05:00
h8,fall,hot,2008,15306,2008-09-29 17:00:00-05:00
h8,fall,hot,2008,15307,2008-09-29 18:00:00-05:00
h8,fall,hot,2008,15308,2008-09-29 19:00:00-05:00
h8,fall,hot,2008,15309,2008-09-29 20:00:00-05:00
h8,fall,hot,2008,15310,2008-09-29 21:00:00-05:00
h5,fall,hot,2008,15311,2008-09-29 22:00:00-05:00
h5,fall,hot,2008,15312,2008-09-29 23:00:00-05:00
h5,fall,hot,2008,15313,2008-09-30 00:00:00-05:00
h5,fall,hot,2008,15314,2008-09-30 01:00:00-05:00
h5,fall,hot,2008,15315,2008-09-30 02:00:00-05:00
h5,fall,hot,2008,15316,2008-09-30 03:00:00-05:00
h5,fall,hot,2008,15317,2008-09-30 04:00:00-05:00
h5,fall,hot,2008,15318,2008-09-30 05:00:00-05:00
h6,fall,hot,2008,15319,2008-09-30 06:00:00-05:00
h6,fall,hot,2008,15320,2008-09-30 07:00:00-05:00
h6,fall,hot,2008,15321,2008-09-30 08:00:00-05:00
h6,fall,hot,2008,15322,2008-09-30 09:00:00-05:00
h6,fall,hot,2008,15323,2008-09-30 10:00:00-05:00
h6,fall,hot,2008,15324,2008-09-30 11:00:00-05:00
h6,fall,hot,2008,15325,2008-09-30 12:00:00-05:00
h7,fall,hot,2008,15326,2008-09-30 13:00:00-05:00
h7,fall,hot,2008,15327,2008-09-30 14:00:00-05:00
h7,fall,hot,2008,15328,2008-09-30 15:00:00-05:00
h7,fall,hot,2008,15329,2008-09-30 16:00:00-05:00
h8,fall,hot,2008,15330,2008-09-30 17:00:00-05:00
h8,fall,hot,2008,15331,2008-09-30 18:00:00-05:00
h8,fall,hot,2008,15332,2008-09-30 19:00:00-05:00
h8,fall,hot,2008,15333,2008-09-30 20:00:00-05:00
h8,fall,hot,2008,15334,2008-09-30 21:00:00-05:00
h5,fall,hot,2008,15335,2008-09-30 22:00:00-05:00
h5,fall,hot,2008,15336,2008-09-30 23:00:00-05:00
h5,fall,hot,2008,15337,2008-10-01 00:00:00-05:00
h5,fall,hot,2008,15338,2008-10-01 01:00:00-05:00
h5,fall,hot,2008,15339,2008-10-01 02:00:00-05:00
h5,fall,hot,2008,15340,2008-10-01 03:00:00-05:00
h5,fall,hot,2008,15341,2008-10-01 04:00:00-05:00
h5,fall,hot,2008,15342,2008-10-01 05:00:00-05:00
h6,fall,hot,2008,15343,2008-10-01 06:00:00-05:00
h6,fall,hot,2008,15344,2008-10-01 07:00:00-05:00
h6,fall,hot,2008,15345,2008-10-01 08:00:00-05:00
h6,fall,hot,2008,15346,2008-10-01 09:00:00-05:00
h6,fall,hot,2008,15347,2008-10-01 10:00:00-05:00
h6,fall,hot,2008,15348,2008-10-01 11:00:00-05:00
h6,fall,hot,2008,15349,2008-10-01 12:00:00-05:00
h7,fall,hot,2008,15350,2008-10-01 13:00:00-05:00
h7,fall,hot,2008,15351,2008-10-01 14:00:00-05:00
h7,fall,hot,2008,15352,2008-10-01 15:00:00-05:00
h7,fall,hot,2008,15353,2008-10-01 16:00:00-05:00
h8,fall,hot,2008,15354,2008-10-01 17:00:00-05:00
h8,fall,hot,2008,15355,2008-10-01 18:00:00-05:00
h8,fall,hot,2008,15356,2008-10-01 19:00:00-05:00
h8,fall,hot,2008,15357,2008-10-01 20:00:00-05:00
h8,fall,hot,2008,15358,2008-10-01 21:00:00-05:00
h5,fall,hot,2008,15359,2008-10-01 22:00:00-05:00
h5,fall,hot,2008,15360,2008-10-01 23:00:00-05:00
h5,fall,hot,2008,15361,2008-10-02 00:00:00-05:00
h5,fall,hot,2008,15362,2008-10-02 01:00:00-05:00
h5,fall,hot,2008,15363,2008-10-02 02:00:00-05:00
h5,fall,hot,2008,15364,2008-10-02 03:00:00-05:00
h5,fall,hot,2008,15365,2008-10-02 04:00:00-05:00
h5,fall,hot,2008,15366,2008-10-02 05:00:00-05:00
h6,fall,hot,2008,15367,2008-10-02 06:00:00-05:00
h6,fall,hot,2008,15368,2008-10-02 07:00:00-05:00
h6,fall,hot,2008,15369,2008-10-02 08:00:00-05:00
h6,fall,hot,2008,15370,2008-10-02 09:00:00-05:00
h6,fall,hot,2008,15371,2008-10-02 10:00:00-05:00
h6,fall,hot,2008,15372,2008-10-02 11:00:00-05:00
h6,fall,hot,2008,15373,2008-10-02 12:00:00-05:00
h7,fall,hot,2008,15374,2008-10-02 13:00:00-05:00
h7,fall,hot,2008,15375,2008-10-02 14:00:00-05:00
h7,fall,hot,2008,15376,2008-10-02 15:00:00-05:00
h7,fall,hot,2008,15377,2008-10-02 16:00:00-05:00
h8,fall,hot,2008,15378,2008-10-02 17:00:00-05:00
h8,fall,hot,2008,15379,2008-10-02 18:00:00-05:00
h8,fall,hot,2008,15380,2008-10-02 19:00:00-05:00
h8,fall,hot,2008,15381,2008-10-02 20:00:00-05:00
h8,fall,hot,2008,15382,2008-10-02 21:00:00-05:00
h5,fall,hot,2008,15383,2008-10-02 22:00:00-05:00
h5,fall,hot,2008,15384,2008-10-02 23:00:00-05:00
h5,fall,hot,2008,15385,2008-10-03 00:00:00-05:00
h5,fall,hot,2008,15386,2008-10-03 01:00:00-05:00
h5,fall,hot,2008,15387,2008-10-03 02:00:00-05:00
h5,fall,hot,2008,15388,2008-10-03 03:00:00-05:00
h5,fall,hot,2008,15389,2008-10-03 04:00:00-05:00
h5,fall,hot,2008,15390,2008-10-03 05:00:00-05:00
h6,fall,hot,2008,15391,2008-10-03 06:00:00-05:00
h6,fall,hot,2008,15392,2008-10-03 07:00:00-05:00
h6,fall,hot,2008,15393,2008-10-03 08:00:00-05:00
h6,fall,hot,2008,15394,2008-10-03 09:00:00-05:00
h6,fall,hot,2008,15395,2008-10-03 10:00:00-05:00
h6,fall,hot,2008,15396,2008-10-03 11:00:00-05:00
h6,fall,hot,2008,15397,2008-10-03 12:00:00-05:00
h7,fall,hot,2008,15398,2008-10-03 13:00:00-05:00
h7,fall,hot,2008,15399,2008-10-03 14:00:00-05:00
h7,fall,hot,2008,15400,2008-10-03 15:00:00-05:00
h7,fall,hot,2008,15401,2008-10-03 16:00:00-05:00
h8,fall,hot,2008,15402,2008-10-03 17:00:00-05:00
h8,fall,hot,2008,15403,2008-10-03 18:00:00-05:00
h8,fall,hot,2008,15404,2008-10-03 19:00:00-05:00
h8,fall,hot,2008,15405,2008-10-03 20:00:00-05:00
h8,fall,hot,2008,15406,2008-10-03 21:00:00-05:00
h5,fall,hot,2008,15407,2008-10-03 22:00:00-05:00
h5,fall,hot,2008,15408,2008-10-03 23:00:00-05:00
h5,fall,hot,2008,15409,2008-10-04 00:00:00-05:00
h5,fall,hot,2008,15410,2008-10-04 01:00:00-05:00
h5,fall,hot,2008,15411,2008-10-04 02:00:00-05:00
h5,fall,hot,2008,15412,2008-10-04 03:00:00-05:00
h5,fall,hot,2008,15413,2008-10-04 04:00:00-05:00
h5,fall,hot,2008,15414,2008-10-04 05:00:00-05:00
h6,fall,hot,2008,15415,2008-10-04 06:00:00-05:00
h6,fall,hot,2008,15416,2008-10-04 07:00:00-05:00
h6,fall,hot,2008,15417,2008-10-04 08:00:00-05:00
h6,fall,hot,2008,15418,2008-10-04 09:00:00-05:00
h6,fall,hot,2008,15419,2008-10-04 10:00:00-05:00
h6,fall,hot,2008,15420,2008-10-04 11:00:00-05:00
h6,fall,hot,2008,15421,2008-10-04 12:00:00-05:00
h7,fall,hot,2008,15422,2008-10-04 13:00:00-05:00
h7,fall,hot,2008,15423,2008-10-04 14:00:00-05:00
h7,fall,hot,2008,15424,2008-10-04 15:00:00-05:00
h7,fall,hot,2008,15425,2008-10-04 16:00:00-05:00
h8,fall,hot,2008,15426,2008-10-04 17:00:00-05:00
h8,fall,hot,2008,15427,2008-10-04 18:00:00-05:00
h8,fall,hot,2008,15428,2008-10-04 19:00:00-05:00
h8,fall,hot,2008,15429,2008-10-04 20:00:00-05:00
h8,fall,hot,2008,15430,2008-10-04 21:00:00-05:00
h5,fall,hot,2008,15431,2008-10-04 22:00:00-05:00
h5,fall,hot,2008,15432,2008-10-04 23:00:00-05:00
h5,fall,hot,2008,15433,2008-10-05 00:00:00-05:00
h5,fall,hot,2008,15434,2008-10-05 01:00:00-05:00
h5,fall,hot,2008,15435,2008-10-05 02:00:00-05:00
h5,fall,hot,2008,15436,2008-10-05 03:00:00-05:00
h5,fall,hot,2008,15437,2008-10-05 04:00:00-05:00
h5,fall,hot,2008,15438,2008-10-05 05:00:00-05:00
h6,fall,hot,2008,15439,2008-10-05 06:00:00-05:00
h6,fall,hot,2008,15440,2008-10-05 07:00:00-05:00
h6,fall,hot,2008,15441,2008-10-05 08:00:00-05:00
h6,fall,hot,2008,15442,2008-10-05 09:00:00-05:00
h6,fall,hot,2008,15443,2008-10-05 10:00:00-05:00
h6,fall,hot,2008,15444,2008-10-05 11:00:00-05:00
h6,fall,hot,2008,15445,2008-10-05 12:00:00-05:00
h7,fall,hot,2008,15446,2008-10-05 13:00:00-05:00
h7,fall,hot,2008,15447,2008-10-05 14:00:00-05:00
h7,fall,hot,2008,15448,2008-10-05 15:00:00-05:00
h7,fall,hot,2008,15449,2008-10-05 16:00:00-05:00
h8,fall,hot,2008,15450,2008-10-05 17:00:00-05:00
h8,fall,hot,2008,15451,2008-10-05 18:00:00-05:00
h8,fall,hot,2008,15452,2008-10-05 19:00:00-05:00
h8,fall,hot,2008,15453,2008-10-05 20:00:00-05:00
h8,fall,hot,2008,15454,2008-10-05 21:00:00-05:00
h5,fall,hot,2008,15455,2008-10-05 22:00:00-05:00
h5,fall,hot,2008,15456,2008-10-05 23:00:00-05:00
h5,fall,hot,2008,15457,2008-10-06 00:00:00-05:00
h5,fall,hot,2008,15458,2008-10-06 01:00:00-05:00
h5,fall,hot,2008,15459,2008-10-06 02:00:00-05:00
h5,fall,hot,2008,15460,2008-10-06 03:00:00-05:00
h5,fall,hot,2008,15461,2008-10-06 04:00:00-05:00
h5,fall,hot,2008,15462,2008-10-06 05:00:00-05:00
h6,fall,hot,2008,15463,2008-10-06 06:00:00-05:00
h6,fall,hot,2008,15464,2008-10-06 07:00:00-05:00
h6,fall,hot,2008,15465,2008-10-06 08:00:00-05:00
h6,fall,hot,2008,15466,2008-10-06 09:00:00-05:00
h6,fall,hot,2008,15467,2008-10-06 10:00:00-05:00
h6,fall,hot,2008,15468,2008-10-06 11:00:00-05:00
