region,class,bin,capacity,supply_curve_cost_per_mw,dist_to_coast,sc_point_gid
s261,14,319,173.9179,1533622.7495,152460.1094,126012
s261,14,320,248.8697,1534189.8449,153819.7344,126014
s261,14,321,320.6273,1537653.8238,152463.5,126013
s261,14,322,390.2458,1538327.1919,146840.3281,126018
s261,14,323,195.3938,1539241.5156,161784.0781,126482
s261,14,324,394.6379,1541128.6348,134031.0469,125543
s261,14,325,396.6344,1542138.1828,126236.3516,125067
s261,14,326,344.0426,1544369.0913,154742.3594,126015
s261,14,327,253.2334,1545755.5442,151543.9063,126011
s261,14,328,260.5631,1545849.1098,181954.2188,126477
s261,14,329,291.7646,1545949.0064,128942.1172,125068
s261,14,330,304.0284,1548066.0801,145726.2969,126019
s261,14,331,388.1353,1548573.1925,169554.9375,126480
s261,14,332,387.6219,1549617.81,198327.9219,126474
s261,14,333,19.8788,1552232.4783,154466.7188,126009
s261,14,334,200.8698,1552430.2694,163058.1563,126485
s261,14,335,396.178,1555649.9166,134923.3594,125544
s261,14,336,377.6682,1555799.753,148862.1875,126017
s261,14,337,397.1192,1558290.9212,177121.5781,126478
s261,14,338,100.3351,1561687.7568,162260.6406,126483
s261,14,339,353.3118,1564875.3994,204395.375,126473
s261,14,340,397.1192,1567684.9665,160943.6406,126488
s261,14,341,345.269,1568461.2742,151771.2188,126016
s261,14,342,279.4722,1570953.8176,188156.0781,126476
s261,14,343,327.5292,1572790.4462,160984.4375,126487
s261,14,344,153.4687,1574225.1317,133952.625,125070
s261,14,345,170.2102,1577286.9035,133824.6719,125069
s261,14,346,240.3136,1577389.7282,145365.6875,126020
s261,14,347,393.6968,1578898.4666,172995.2969,126479
s261,14,348,215.8145,1580613.9127,162173.3281,126490
s261,14,349,242.196,1580922.0913,135302.0938,125545
s261,14,350,352.7984,1580993.2129,192884.5625,126475
s261,14,351,281.7824,1581604.927,155961.625,126496
s261,14,352,205.7753,1581728.1463,163489.7969,126484
s261,14,353,266.8091,1586142.4955,155259.8438,126497
s261,14,354,78.0891,1587857.7858,160461.9844,126494
s261,14,355,381.7182,1587942.8042,171183.3594,126963
s261,14,356,201.0409,1588070.1961,158303.875,126495
s261,14,357,275.3082,1590523.9555,163568.7188,126491
s261,14,358,333.433,1590607.8117,165422.7969,126492
s261,14,359,314.5809,1590640.0688,139061.0313,125546
s261,14,360,397.1192,1591293.5878,191242.0156,126955
s261,14,361,276.4205,1592271.163,160435.5781,126486
s261,14,362,134.7022,1592747.6238,163384.5,126493
s261,14,363,397.1192,1596541.4278,186850.9844,126956
s261,14,364,249.7254,1597192.842,145044.9844,126021
s261,14,365,333.3474,1597901.4107,179231.8438,126958
s261,14,366,397.1192,1598162.6545,182967.8594,126957
s261,14,367,347.0372,1598627.1087,145040.2188,126022
s261,14,368,386.2529,1606033.5371,162173.5156,126489
s261,14,369,196.991,1606232.7757,176746.6719,126960
s261,14,370,285.2619,1607000.8195,175587.1094,126959
s261,14,371,218.5239,1611380.959,175031.4531,126961
s261,14,372,368.228,1611824.7886,171844.4688,126962
s261,14,373,347.2654,1613638.506,147503.0313,126023
s261,14,374,311.5007,1616090.2455,171968.6563,126967
s261,14,375,397.1192,1618286.9212,196110.4531,126954
s261,14,376,336.0854,1619215.468,170765.4844,126965
s261,14,377,286.6594,1622956.6582,206721.8125,126952
s261,14,378,109.6613,1625564.4755,172535.1563,126968
s261,14,379,119.1871,1628088.7067,172743.3438,126970
s261,14,380,282.4384,1630863.1937,171593.0781,126966
s261,14,381,259.0801,1631798.8359,174039.9844,126969
s261,14,382,375.5292,1634233.561,155133.6406,126498
s261,14,383,382.916,1635296.2423,201467.9844,126953
s261,14,384,347.408,1637362.2911,186836.125,127437
s261,14,385,158.8876,1637712.4982,172535.9063,126972
s261,14,386,322.0818,1638548.5807,170615.5781,126964
s261,14,387,396.777,1641862.2238,200848.7813,127433
s261,14,388,393.7253,1641870.6128,205505.875,127432
s261,14,389,177.9393,1642636.387,169372.0313,126973
s261,14,390,76.8057,1646542.8118,177761.1719,126971
s261,14,391,360.8126,1649253.7593,192868.625,127435
s261,14,392,79.0017,1651471.7214,168301.5,126974
s261,14,393,194.6808,1655036.8884,183902.5781,127438
s261,14,394,394.039,1657311.2148,196639.3125,127434
s261,14,395,235.9785,1658658.8576,214402.75,126951
s261,14,396,173.8038,1661056.1708,179843.5313,127443
s261,14,397,288.941,1664423.425,181327.1875,127442
s261,14,398,227.3083,1668096.9521,189655.2031,127436
s261,14,399,397.1192,1670657.3745,181840.4688,127441
s261,14,400,171.5222,1672596.6489,182378.4844,127450
s261,14,401,106.4955,1673483.0599,183933.2969,127445
s261,14,402,299.0658,1674254.3099,179778.5313,127451
s261,14,403,160.6274,1677432.4295,184731.7031,127449
s261,14,404,275.2797,1677584.5999,184743.5625,127447
s261,14,405,397.1192,1679154.8145,210564.6719,127431
s261,14,406,397.1192,1680233.5345,182232.4688,127440
s261,14,407,397.1192,1682608.4678,219840.5313,127909
s261,14,408,393.6397,1684202.7063,210556.5938,127911
s261,14,409,285.6612,1684488.2628,182320.1719,127444
s261,14,410,397.1192,1690681.0545,216042.625,127430
s261,14,411,217.0979,1691820.3852,192081.0781,127923
s261,14,412,280.1282,1691980.1518,185265.9219,127446
s261,14,413,397.1192,1692756.7878,183208.0625,127439
s261,14,414,171.237,1696130.4357,191795.5,127922
s261,14,415,373.8465,1696526.4456,197077.7813,127915
s261,14,416,264.8412,1699364.906,192795.6406,127921
s261,14,417,217.4972,1701482.14,228599.375,127907
s261,14,418,397.1192,1704945.4278,214984.875,127910
s261,14,419,393.7538,1708493.4268,203065.1719,127913
s261,14,420,268.9196,1709940.0881,190713.375,127920
s261,14,421,143.1443,1711513.0111,192043.5313,127928
s261,14,422,236.6345,1713512.7794,194473.8281,127924
s261,14,423,340.7913,1714489.0853,195747.8906,127925
s261,14,424,348.4918,1716148.2139,191939.9531,127919
s261,14,425,391.3581,1717357.5833,206493.3438,127912
s261,14,426,333.49,1717910.6517,221561.1406,127429
s261,14,427,373.1335,1718629.2716,224850.9688,127908
s261,14,428,209.7967,1725411.6382,198987.2344,127926
s261,14,429,39.7861,1731712.8811,194586.8125,127916
s261,14,430,393.6968,1731789.3999,192861.8438,127918
s261,14,431,51.7647,1735028.1967,199950.875,127927
s261,14,432,357.4472,1735941.7054,224535.6719,128388
s261,14,433,189.0052,1737535.4548,204683.7031,128401
s261,14,434,397.1192,1737738.6545,199908.2813,127914
s261,14,435,245.3332,1742195.6064,207917.2969,128393
s261,14,436,181.0195,1744759.608,202040.1406,128397
s261,14,437,231.9856,1747504.2552,205838.0625,128404
s261,14,438,286.3457,1747618.6938,203770.3594,128400
s261,14,439,397.1192,1749158.4945,210152.4688,128392
s261,14,440,300.2066,1751790.7618,205600.0313,128403
s261,14,441,291.5364,1752520.9108,205298.0,128402
s261,14,442,397.1192,1758752.6812,213125.625,128391
s261,14,443,316.9767,1761868.9597,206224.7188,128405
s261,14,444,264.6416,1765671.0043,219023.3438,128389
s261,14,445,212.7343,1767683.7164,206827.0938,128394
s261,14,446,120.5846,1770543.8724,213157.5625,128881
s261,14,447,122.6951,1771021.8551,214547.1094,128880
s261,14,448,397.1192,1777504.0412,229233.0781,128387
s261,14,449,317.6326,1779745.0198,217070.1094,128390
s261,14,450,155.2085,1779869.6765,214045.1875,128878
s261,14,451,319.6291,1781091.6646,246421.8906,128384
s261,14,452,169.0979,1788394.8819,214101.0156,128877
s261,14,453,397.1192,1797414.0145,230204.5938,128867
s261,14,454,386.8804,1800040.1762,223173.8438,128869
s261,14,455,364.9766,1800229.4498,234235.6563,128386
s261,14,456,311.8715,1801900.6838,220385.9688,128870
s261,14,457,156.1497,1807266.1986,242385.1875,128385
s261,14,458,209.1122,1811236.0172,225540.9531,128868
s261,14,459,393.6682,1818000.8737,254309.25,128862
s261,14,460,397.1192,1827640.8945,234264.7031,128866
s261,14,461,215.2726,1828230.2959,231644.4219,129347
s261,14,462,287.8287,1828717.7211,237465.625,128865
s261,14,463,235.95,1831172.5275,242336.3906,128864
s261,14,464,230.4455,1835105.6643,248620.4219,128863
s261,14,465,77.2905,1840869.2699,244328.625,129343
s261,14,466,285.7182,1843780.5775,243263.6875,129344
s261,14,467,171.1799,1854783.9589,258221.75,129341
s261,14,468,174.0035,1860391.7112,252480.9688,129342
s261,14,469,177.0552,1862792.3842,252583.1719,129822
s261,14,470,229.7895,1878483.8101,264553.5625,129340
s261,14,471,356.0212,1895424.6848,272197.125,129818
s261,14,472,351.0872,1905760.4076,282058.625,130296
s264,6,1,17.5686,726993.4889,32664.5059,113602
s264,6,2,68.8199,729240.4294,33249.2383,114078
s264,6,3,143.2299,757073.48,36640.8008,114080
s264,6,4,297.6113,803157.7669,42883.2461,114557
s264,6,5,126.8876,852720.4947,50046.8359,114558
s264,6,6,312.8697,877332.7614,53845.6484,115036
s264,6,7,162.3101,921031.5144,61177.4258,115037
s264,6,8,271.458,953327.068,66843.7266,115515
s264,6,9,286.6023,978919.1488,70436.8359,115993
s267,6,1,21.7041,723621.8385,32592.8457,113604
s267,6,2,93.1194,731757.807,33556.7852,113131
s267,6,3,141.8324,739029.089,34242.1289,113606
s267,6,4,234.7806,745899.4631,35282.293,113607
s267,6,5,352.941,757373.449,36779.0273,113608
s267,6,6,384.6272,766708.8552,38015.4883,114082
s267,6,7,397.1192,777998.5617,39571.3359,113609
s267,6,8,194.1104,785151.1107,40475.3867,114084
s267,6,9,218.6951,787688.0384,40882.6211,114083
s267,6,10,383.4294,806854.0454,43497.4922,114085
s267,6,11,383.4864,825467.0926,46084.6562,114086
s267,6,12,389.7039,842517.2679,48629.1523,114560
s267,6,13,386.5096,850908.388,49578.2344,114087
s267,6,14,378.752,853745.7232,50333.2422,114561
s267,6,15,286.3171,872442.511,53186.0,114563
s267,6,16,139.6078,874817.0328,53481.7031,114562
s267,6,17,397.1192,892625.3084,56320.1367,114564
s267,6,18,176.3422,899423.8805,57444.3203,115038
s267,6,19,393.1834,919040.3,60734.2266,115039
s267,6,20,380.5203,930297.0663,62658.0547,115040
s267,6,21,394.0105,932092.5179,59712.7539,114565
s267,6,22,99.1087,942722.6631,64890.6094,115041
s267,6,23,345.2119,957097.1527,66245.7344,115042
s267,6,24,176.827,968612.6604,69529.4844,115517
s267,6,25,208.9981,979520.2133,71569.1094,115516
s267,6,26,392.6415,986431.9276,73006.0547,115518
s267,6,27,341.0194,1004427.7692,74945.4062,115519
s267,6,28,99.3368,1027872.5748,76117.5625,115520
s267,6,29,227.3653,1041635.0643,82781.7578,115995
s267,6,30,168.8127,1043988.4958,81773.3281,115996
s267,14,1,223.3154,979180.0997,62599.7266,114566
s267,14,2,397.1192,1012885.5217,69659.7734,115043
s267,14,3,267.8644,1034075.191,72713.2266,115044
s267,14,4,378.0961,1066703.7286,79583.9531,115521
s267,14,5,395.0943,1088517.0901,84963.375,115997
s267,14,6,384.0568,1102618.8113,83315.6328,115522
s267,14,7,279.3011,1102855.7275,87886.6172,115998
s267,14,8,370.5666,1118960.2529,91422.875,116473
s267,14,9,149.7611,1126395.0671,89074.4844,115999
s267,14,10,155.0374,1133195.3119,93702.2969,116475
s267,14,11,231.2441,1136626.6602,95114.9844,116474
s267,14,12,393.8394,1161628.4055,97554.3516,116476
s267,14,13,289.3688,1162093.3616,98198.3906,116951
s267,14,14,377.4686,1187908.9398,92946.1016,116000
s267,14,15,306.7663,1189031.8294,104305.7891,116952
s267,14,16,236.1781,1210055.668,98702.7891,117429
s267,14,17,283.6077,1216579.6078,95165.5078,116001
s267,14,18,339.4223,1222623.2999,100756.3359,116477
s267,14,19,283.7788,1234985.6225,107127.4219,116953
s267,14,20,333.6041,1265174.2788,103008.75,116478
s267,14,21,374.0747,1277148.6744,108210.5547,116954
s267,14,22,265.2405,1277675.5635,107681.1875,117430
s267,14,23,397.1192,1344809.5751,110376.3359,116955
s267,14,24,342.2743,1374226.4827,116163.4844,117431
s267,14,25,376.8982,1377264.5691,113299.8438,116956
s267,14,26,183.7004,1402427.2588,119511.7891,116957
s267,14,27,299.0373,1410016.158,108289.7344,117908
s267,14,28,397.1192,1429059.9074,118299.8203,117432
s267,14,29,395.408,1451384.1663,130192.8672,117436
s267,14,30,380.4062,1453719.5698,126542.8281,117435
s267,14,31,397.1192,1466516.8674,120696.6016,117433
s267,14,32,397.1192,1474394.4817,123392.2188,117434
s267,14,33,32.8556,1489568.9234,136681.4219,117914
s267,14,34,370.1388,1493011.6904,119361.1328,117909
s267,14,35,42.2103,1497281.3531,113120.9297,118386
s267,14,36,182.3315,1522010.1627,135469.5156,117913
s267,14,37,397.1192,1528355.5341,127514.7109,117910
s267,14,38,397.1192,1547318.6807,131029.1406,117911
s267,14,39,397.1192,1551240.9884,133600.1406,117912
s267,14,40,102.2745,1575119.1515,144978.7656,118391
s267,14,41,24.0713,1610300.1507,153116.0313,118869
s267,14,42,98.0249,1633617.6831,197665.7813,120306
s267,14,43,196.1924,1633690.7843,189125.9844,120305
s267,14,44,294.2744,1634072.9579,178703.375,120304
s267,14,45,382.5167,1642042.207,168346.0781,120303
s267,14,46,397.1192,1649112.9239,200824.6875,120784
s267,14,47,397.1192,1650657.1372,191809.3594,120783
s267,14,48,397.1192,1655386.6839,181673.9063,120782
s267,14,49,397.1192,1662686.2514,205526.2656,121263
s267,14,50,397.1192,1664584.2839,171587.8125,120781
s267,14,51,397.1192,1680126.0972,205064.2344,121262
s267,14,52,397.1192,1680924.2305,195135.9219,121261
s267,14,53,397.1192,1688244.3372,185154.5625,121260
s267,14,54,397.1192,1709565.4572,213475.3906,121741
s267,14,55,397.1192,1722035.5372,208767.0,121740
s267,14,56,397.1192,1726102.3105,198844.6719,121739
s268,6,1,25.2121,723529.68,32652.3125,113603
s268,6,2,369.9392,768992.4546,38261.5586,114081
s268,6,3,178.8234,829516.2854,46633.8789,114559
s268,6,4,393.6968,1020660.268,78967.3281,115994
s268,14,1,335.8287,1084536.6628,84253.25,116472
s269,6,1,29.1765,732441.5233,32828.7305,112656
s269,6,2,66.5383,740391.5955,34703.4805,113132
s269,6,3,328.2423,759251.2245,36541.8672,113133
s269,6,4,120.7272,768938.8704,33838.4688,112657
s269,6,5,395.0087,785603.7054,38093.4258,113134
s269,6,6,158.8876,797187.0566,42251.9375,113610
s269,6,7,191.7147,881415.6122,52310.8594,114088
s269,14,1,150.417,795925.2617,34897.1523,112658
s269,14,2,397.1192,824729.0883,40498.7617,113135
s269,14,3,211.0516,841308.5592,45238.2383,113611
s269,14,4,326.4455,865570.5014,42827.7383,113136
s269,14,5,376.9838,901540.0309,48413.1016,113612
s269,14,6,397.1192,930132.555,50834.7539,113613
s269,14,7,366.146,942966.676,53272.4922,113614
s269,14,8,323.4508,949049.124,56585.9883,114089
s269,14,9,397.1192,985381.6551,58733.1562,114090
s269,14,10,397.1192,1000646.6617,61170.8281,114091
s269,14,11,395.5791,1010779.9086,63620.3477,114092
s269,14,12,276.1924,1034767.109,66985.7891,114567
s269,14,13,384.6843,1055518.1768,68959.0312,114568
s269,14,14,397.1192,1064761.6483,71506.8672,114569
s269,14,15,397.1192,1073336.395,73944.6641,114570
s269,14,16,48.4848,1082671.8995,76024.7422,114571
s269,14,17,249.6398,1104822.6402,77322.9297,115045
s269,14,18,395.5221,1117483.5935,79448.4141,115046
s269,14,19,383.1157,1127862.5191,81957.7734,115047
s269,14,20,383.0586,1134745.0793,84274.2969,115048
s269,14,21,84.7344,1141180.8388,86085.1797,115049
s269,14,22,381.0907,1163416.2603,86885.9062,115523
s269,14,23,397.1192,1183590.2951,89799.5469,115524
s269,14,24,397.1192,1195880.8483,92179.375,115525
s269,14,25,397.1192,1202675.435,94617.1484,115526
s269,14,26,127.8859,1207571.4512,96499.2266,115527
s269,14,27,361.7823,1253889.8892,99841.7031,116002
s269,14,28,167.5864,1279914.433,106893.6875,116005
s269,14,29,397.1192,1284649.6817,102515.7031,116003
s269,14,30,397.1192,1291351.435,104953.5078,116004
s269,14,31,207.2869,1327270.9136,117312.1094,116483
s269,14,32,269.4901,1328696.7624,110627.3672,116480
s269,14,33,397.1192,1343186.5817,115289.7188,116482
s269,14,34,397.1192,1357856.9884,112853.75,116481
s269,14,35,247.0444,1369631.5173,127743.0391,116961
s269,14,36,397.1192,1389148.7683,125626.0156,116960
s269,14,37,324.1353,1395178.3669,121028.5547,116958
s269,14,38,286.7449,1407898.9224,138182.1563,117439
s269,14,39,397.1192,1413291.3884,123199.1484,116959
s269,14,40,397.1192,1424463.8617,135962.4063,117438
s269,14,41,259.5079,1439657.4989,147641.6406,117917
s269,14,42,228.1068,1451026.6358,144233.4375,117916
s269,14,43,397.1192,1455035.2817,133486.4219,117437
s269,14,44,129.5971,1473621.5915,140526.0625,117915
s269,14,45,384.9125,1625077.475,197588.4688,120785
s270,14,1,87.4723,1443058.6392,168770.75,121755
s270,14,2,43.9215,1460849.0474,170266.7813,121754
s270,14,3,397.1192,1473537.2914,175288.9219,122233
s270,14,4,397.1192,1490205.2914,176275.8125,122232
s270,14,5,391.9,1507731.6379,177948.7656,122231
s270,14,6,397.1192,1525803.7447,185887.5469,122711
s270,14,7,353.9677,1528663.6374,180574.4531,122230
s270,14,8,397.1192,1545344.1714,186818.4844,122710
s270,14,9,310.4169,1549487.0764,182955.5469,122229
s270,14,10,397.1192,1564975.5314,188344.5,122709
s270,14,11,266.9517,1569987.0218,185278.125,122228
s270,14,12,397.1192,1576971.2114,196488.5156,123189
s270,14,13,397.1192,1584176.8647,190405.3438,122708
s270,14,14,223.401,1589570.775,188170.5313,122227
s270,14,15,397.1192,1597879.5314,197369.4219,123188
s270,14,16,397.1192,1601426.5714,192347.6563,122707
s270,14,17,141.3475,1605068.6313,193319.375,120786
s270,14,18,179.8502,1606016.3319,191601.8125,122226
s270,14,19,397.1192,1617318.838,198814.5156,123187
s270,14,20,397.1192,1621420.3314,194033.1094,122706
s270,14,21,397.1192,1622008.278,207091.4063,123667
s270,14,22,136.3279,1626550.0963,195522.5469,122225
s270,14,23,397.1192,1637985.718,200784.1563,123186
s270,14,24,397.1192,1639891.5847,196273.7813,122705
s270,14,25,206.9732,1640112.3375,200655.1719,121264
s270,14,26,397.1192,1645897.398,207927.4063,123666
s270,14,27,92.7771,1646073.4984,199846.2031,122224
s270,14,28,397.1192,1653084.118,199056.5781,122704
s270,14,29,397.1192,1661917.0247,202838.875,123185
s270,14,30,397.1192,1664126.0914,202351.4531,122703
s270,14,31,397.1192,1667655.158,217695.9688,124145
s270,14,32,49.3119,1668232.6421,204483.7969,122223
s270,14,33,397.1192,1671580.4914,209299.625,123665
s270,14,34,397.1192,1681747.3714,206094.6563,122702
s270,14,35,246.7022,1685646.609,208878.1719,121742
s270,14,36,397.1192,1694709.4514,204478.2344,123184
s270,14,37,149.3618,1698847.7547,225389.5,124623
s270,14,38,397.1192,1700718.2514,218491.4063,124144
s270,14,39,397.1192,1707090.6247,211183.3594,123664
s270,14,40,397.1192,1712893.398,210277.4531,122701
s270,14,41,397.1192,1731897.1847,206605.6719,123183
s270,14,42,397.1192,1749651.9047,219797.6719,124143
s270,14,43,397.1192,1756330.9447,209251.1094,123182
s270,14,44,397.1192,1770581.878,213299.9375,123663
s270,14,45,366.1175,1793662.2192,228982.7031,124622
s270,14,46,200.4705,1803126.5245,241147.0938,125101
s275,6,1,34.6239,724666.4811,33017.7383,105058
s275,6,2,119.6434,732155.5763,34026.7266,103147
s275,6,3,138.1247,732798.0036,34030.875,103625
s275,6,4,152.9554,733243.4001,34223.6602,104103
s275,6,5,151.2726,733940.4141,34299.2031,101236
s275,6,6,147.3653,746175.8732,35910.7695,104581
s275,6,7,306.4526,747022.7659,35956.9883,100759
s275,6,8,307.6505,749140.9011,36208.0625,101714
s275,6,9,354.5381,753871.8645,36852.9492,102192
s275,6,10,230.417,762017.4253,37986.2383,105059
s275,6,11,364.2351,765766.4736,38389.7578,102670
s275,6,12,217.868,769171.7103,38840.7266,103626
s275,6,13,371.1656,774155.3279,39492.3047,101237
s275,6,14,321.3688,775821.0965,39832.1562,103148
s275,6,15,90.8092,777861.7234,40140.4375,100760
s275,6,16,355.1941,787428.9991,41319.6211,104104
s275,6,17,265.5257,802585.1037,43350.7031,101715
s275,6,18,154.3243,803848.9754,43461.1172,102193
s275,6,19,47.0303,806786.7369,43829.0586,105060
s275,6,20,43.836,807281.5648,43804.8867,102671
s275,6,21,272.7699,807845.6046,44147.2695,104582
s275,6,22,45.975,844340.4579,49549.2969,104583
s275,6,23,319.9713,856823.739,51450.4453,104105
s275,6,24,143.458,879902.4533,54948.8164,103627
s275,6,25,35.1658,886461.6866,55895.8633,103149
s275,6,26,98.2245,900204.298,58278.1797,101716
