region,class,bin,capacity,supply_curve_cost_per_mw,dist_mi,sc_point_gid
s114,3,8,187.7418,36866.4765,8.8368,33206
s114,3,9,251.9667,39858.022,12.8038,39280
s114,3,10,268.9038,40884.4047,13.7141,39284
s114,3,11,235.6128,43512.3645,9.3737,38143
s114,3,12,166.9653,57762.8691,12.4729,32829
s114,3,13,268.3206,106102.8006,31.4777,39282
s114,3,14,285.1685,142139.3875,38.1142,32822
s114,3,15,276.291,182990.966,52.7419,39281
s114,4,1,237.654,2805.8228,2.1668,38902
s114,4,2,249.2451,11236.8726,1.0796,38903
s114,4,3,185.5791,12649.922,2.0182,38147
s114,4,4,216.7803,14770.2723,4.6525,34346
s114,4,5,272.9619,15203.2085,6.8619,37766
s114,4,6,270.1188,16816.6881,3.3782,37765
s114,4,7,330.6015,21693.0804,10.7773,35484
s114,4,8,159.9426,26351.084,3.2098,34347
s114,4,9,265.6233,29571.2086,6.6891,36628
s114,4,10,151.2918,31110.5407,3.649,38146
s114,4,11,205.1163,34675.9141,9.6467,38148
s114,4,12,262.0755,49684.0966,15.8597,38904
s114,4,13,295.9497,53773.7175,14.418,37009
s114,4,14,254.6397,58229.6731,14.0954,38142
s114,4,15,300.9798,59375.2573,16.1328,35867
s114,4,16,325.8144,62672.7485,17.9565,35866
s114,4,17,243.9234,78052.6428,19.1023,38900
s114,4,18,335.2185,81924.1419,27.3743,34723
s114,4,19,335.7288,82350.1126,27.5094,34722
s114,4,20,186.5511,98263.9777,25.4618,33209
s114,4,21,339.8112,111022.8728,35.4805,34342
s114,4,22,254.9313,123135.4869,31.8063,34345
s114,4,23,309.2904,138097.1104,41.7276,34344
s114,4,24,244.4094,176334.8669,49.74,38901
s114,4,25,174.5712,217689.3801,56.8403,32828
s114,4,26,222.7095,234260.6532,60.911,33585
s114,4,27,273.2535,235427.616,63.1106,33584
s114,4,28,317.6955,263550.496,72.4341,33203
s114,4,29,307.638,276621.413,75.6242,33202
s114,4,30,218.9187,292525.7224,76.6589,32824
s114,4,31,311.7082,311863.4489,85.3863,32821
s114,4,32,249.0993,313584.9768,83.5252,32444
s114,5,1,308.5371,6178.3278,1.9072,36627
s114,5,2,232.4781,7015.0655,3.122,36241
s114,5,3,203.9985,15785.859,4.4537,38525
s114,5,4,257.8959,24662.6804,8.8807,38905
s114,5,5,175.0086,26418.1283,4.7236,34727
s114,5,6,190.998,31816.1229,7.7828,39287
s114,5,7,159.3594,32973.1662,4.9577,38526
s114,5,8,155.7363,33930.738,5.9015,38522
s114,5,9,283.6053,35609.068,9.005,36247
s114,5,10,140.454,38087.237,3.5282,38527
s114,5,11,194.0598,39443.1234,10.1666,34728
s114,5,12,172.4085,40248.6742,8.2371,39286
s114,5,13,225.3096,42356.2943,12.4928,38528
s114,5,14,221.3487,42887.6798,12.4903,39288
s114,5,15,229.1004,44816.1235,13.3047,39285
s114,5,16,256.0248,52009.3101,16.2685,37384
s114,5,17,216.5373,52174.7992,11.0259,36248
s114,5,18,347.6358,54291.2211,20.3009,35103
s114,5,19,225.6012,56566.9128,16.3789,38524
s114,5,20,228.4443,59297.3648,17.2293,37767
s114,5,21,216.0756,62109.1728,13.7179,36629
s114,5,22,304.8678,63296.7875,17.3469,35868
s114,5,23,218.214,66664.9687,18.8577,39289
s114,5,24,270.7992,72822.417,22.4943,38149
s114,5,25,298.7199,81260.7348,22.0169,35865
s114,5,26,218.0682,88803.5032,21.0717,35869
s114,5,27,306.0342,99814.4723,31.1667,35104
s114,5,28,300.5181,101813.8953,27.6887,35485
s114,5,29,243.6318,106736.1421,26.9135,35489
s114,5,30,274.9545,143203.1951,38.0241,34343
s114,5,31,246.2319,148447.9863,38.3852,34726
s114,5,32,302.9481,148463.2081,40.5006,34725
s114,5,33,194.0841,150210.2626,36.5576,36622
s114,5,34,348.705,153761.0623,43.6486,34724
s114,5,35,228.8088,173403.7082,44.5422,38523
s114,5,36,204.7275,179111.9462,45.2024,34348
s114,5,37,257.58,193383.3925,51.0616,37000
s114,5,38,243.9234,209674.2366,54.9959,38521
s114,5,39,268.8066,214012.7897,60.9231,38520
s114,5,40,302.2434,216558.7134,59.0442,33587
s114,5,41,273.0105,221758.5668,59.374,33588
s114,5,42,211.3857,234813.0551,60.6401,33589
s114,5,43,331.0875,238008.1828,65.9672,33583
s114,5,44,241.5661,264458.4824,69.8479,33204
s114,5,45,168.8607,274446.5825,67.9334,33205
s114,5,46,200.5722,328151.6447,85.6912,32443
s114,5,47,213.597,336284.4158,88.3939,32442
s114,6,1,148.8132,30338.3517,3.0745,38907
s114,6,2,269.9244,33930.5967,8.038,37008
s114,6,3,255.1014,50152.112,11.9099,36246
s114,6,4,125.7578,59303.8698,6.3964,36245
s114,6,5,207.4734,72616.0762,16.2629,36249
s114,6,6,93.5793,76319.2553,0.193,36242
s114,6,7,227.8125,76721.8828,18.1397,37389
s114,6,8,270.6777,78400.0486,20.193,37768
s114,6,9,235.9773,79664.3564,19.246,37385
s114,6,10,275.2704,89052.5123,23.2689,35487
s114,6,11,310.2624,89053.3386,24.5716,35486
s114,6,12,238.0914,92104.688,22.7173,37004
s114,6,13,169.2527,113635.6347,24.1188,35488
s114,6,14,196.4169,123108.5218,29.3985,36623
s114,6,15,234.9081,124501.6772,31.4335,35106
s114,6,16,279.7902,127638.3877,33.9596,35105
s114,6,17,179.577,132938.4322,30.4075,35107
s114,6,18,220.2066,143683.8772,36.1173,38529
s114,6,19,253.2789,144122.4302,37.468,35483
s114,6,20,193.7196,151358.3783,36.8346,37002
s114,6,21,225.0423,161376.9764,41.1222,38908
s114,6,22,265.7691,166241.1116,43.9647,37001
s114,6,23,245.2356,168155.2781,43.7224,36621
s114,6,24,318.1113,172078.3842,47.5049,35102
s114,6,25,195.9552,172526.9322,42.8292,38909
s114,6,26,112.3389,173770.4527,31.1299,35108
s114,6,27,218.7243,182907.5237,46.7585,34349
s114,6,28,149.9553,183888.3229,41.3569,38906
s114,6,29,260.0343,192432.568,50.8937,36620
s114,6,30,278.9883,195784.9877,52.5135,33966
s114,6,31,249.0264,197634.3964,51.9025,33967
s114,6,32,255.7818,198097.7374,52.2803,33968
s114,6,33,272.9133,202159.6783,54.0257,33965
s114,6,34,350.3331,204659.3149,57.5892,34721
s114,6,35,268.3935,211752.2882,56.4734,33964
s114,6,36,307.2492,218113.3748,59.6545,33963
s114,6,37,293.2281,219800.3331,59.5926,33586
s114,6,38,332.2539,225335.0943,62.5546,34341
s114,6,39,309.3147,231832.2323,63.4725,33962
s114,6,40,346.3479,242789.6697,67.8391,33961
s114,6,41,283.3623,257230.0773,69.4325,33582
s114,6,42,325.6929,266257.9176,73.4701,33581
s114,6,43,195.4935,284803.3348,73.4014,32827
s114,6,44,293.4954,292088.1904,79.3156,33201
s114,6,45,310.8456,296267.7631,81.1012,31685
s114,6,46,199.7946,313507.2344,81.656,32449
s114,6,47,286.5456,327748.9318,88.7817,31681
s114,7,1,140.8914,41856.7849,0.8251,36624
s114,7,2,297.9666,58608.3013,15.8115,37005
s114,7,3,117.9036,61960.0425,5.5615,35482
s114,7,4,220.4982,63779.6676,14.3381,37386
s114,7,5,119.573,80637.3062,10.9862,35864
s114,7,6,118.3896,84885.4493,8.0919,36626
s114,7,7,252.1125,92943.8156,23.468,37769
s114,7,8,79.1208,99325.7329,2.1613,35861
s114,7,9,214.7391,121178.9332,29.7766,37003
s114,7,10,273.4236,199139.6005,53.2211,35101
s114,7,11,190.7307,206675.6505,51.623,36240
s114,7,12,95.7663,231084.091,43.0491,32825
s114,7,13,315.6813,299347.9386,82.1212,31684
s114,7,14,261.5895,306016.4708,81.9262,32445
s114,7,15,128.6928,318265.482,73.7807,32826
s114,7,16,306.0828,321361.229,87.767,32066
s114,7,17,253.2303,322211.9078,86.0316,31682
s114,7,18,304.236,323235.5672,88.2094,32065
s114,7,19,316.3617,325279.564,89.2181,32064
s114,7,20,135.8856,338702.2207,80.7818,32448
s114,7,21,253.2789,346905.6801,92.7674,32062
s114,8,1,203.3424,47473.5397,9.2527,37006
s114,8,2,148.9104,50975.6487,4.9039,37007
s114,8,3,235.1268,53251.602,12.0116,37387
s114,8,4,141.6933,88151.4924,13.609,37388
s114,8,5,79.0836,92784.6886,4.1843,36244
s114,8,6,99.9056,92868.2531,6.5899,35860
s114,8,7,50.1309,127634.0154,5.066,35863
s114,8,8,42.1119,140883.9515,1.4628,36625
s114,8,9,67.0092,152722.8304,16.934,35481
s114,8,10,34.0686,173183.7928,2.9523,36243
s114,8,11,30.0105,194762.7886,5.1444,35862
s114,8,12,251.6022,314235.4872,83.7958,31683
s114,8,13,167.7672,321101.7079,80.5478,32447
s114,8,14,287.8092,323574.7942,87.6904,32067
s114,8,15,164.6811,323722.3608,80.9562,32446
s114,8,16,248.2245,329761.137,87.9039,32068
s114,8,17,262.6101,330752.6276,88.7098,32069
s114,8,18,254.0808,339191.2833,90.6936,32063
s115,2,1,265.3803,18224.9172,7.4037,32072
s115,3,1,229.7079,30224.4107,9.3481,32451
s115,3,2,175.3731,40176.2658,8.5116,32073
s115,3,3,249.9984,197742.4528,51.9682,35874
s115,3,4,308.3913,206396.2581,56.5017,34733
s115,4,1,230.2425,65898.8519,19.0965,37394
s115,4,2,92.097,73210.1293,2.7216,32831
s115,4,3,111.4155,78175.9144,8.6955,32830
s115,4,4,297.3591,92106.1715,28.7417,37774
s115,4,5,326.3733,96813.7244,27.2876,37773
s115,4,6,210.1221,120699.3099,33.2918,37396
s115,4,7,245.1384,143153.4209,40.7185,37015
s115,4,8,316.3374,159098.523,43.8993,37393
s115,4,9,311.9148,160032.7392,47.8072,36635
s115,4,10,240.5214,164218.7508,42.4734,37013
s115,4,11,198.3366,180265.3213,45.1759,35873
s115,4,12,255.6117,183158.003,48.1999,35493
s115,4,13,260.5203,186900.3541,49.4032,36634
s115,4,14,260.5932,187605.0751,49.598,37014
s115,4,15,222.4665,194953.1665,50.1827,36254
s115,4,16,271.0665,195151.0634,52.0457,35113
s115,4,17,256.122,214734.3782,56.8298,34352
s115,4,18,160.3071,216929.0281,55.217,37017
s115,4,19,249.1479,217126.4991,57.2226,36255
s115,4,20,214.569,223921.0815,57.7883,37395
s115,4,21,305.0136,229222.9561,62.6008,33972
s115,4,22,210.8997,238117.9878,61.5233,34353
s115,4,23,173.5992,239176.8131,58.7856,35875
s115,4,24,201.5928,247988.8172,63.8686,37016
s115,4,25,177.3171,255834.7162,63.6973,36636
s115,4,26,217.2663,257021.7751,66.9154,33973
s115,4,27,172.2141,260021.7082,64.3326,36256
s115,4,28,333.5418,261940.0755,72.5848,33593
s115,4,29,176.0292,263711.6212,65.7175,35876
s115,4,30,175.8105,289144.9146,72.6316,35877
s115,4,31,148.7403,293081.8741,70.8931,36637
s115,4,32,218.8458,316355.8608,83.1547,32450
s115,4,33,188.4222,340423.3504,87.8672,32452
s115,4,34,176.4792,356024.7142,90.9362,32453
s115,4,35,125.8497,357495.2273,87.7322,32074
s115,5,1,211.8474,10063.9569,3.1855,40438
s115,5,2,155.2284,22144.4103,1.5946,40435
s115,5,3,217.0476,25062.8737,7.4693,38530
s115,5,4,172.8459,28488.7779,5.0735,40437
s115,5,5,179.3826,28700.3774,5.7801,39675
s115,5,6,204.7518,29843.7875,8.3154,38913
s115,5,7,231.5547,36869.3967,11.229,40054
s115,5,8,201.3498,37066.2132,6.3405,38912
s115,5,9,180.8892,40736.5922,5.3941,40056
s115,5,10,243.4617,47595.8451,14.5973,38531
s115,5,11,208.1295,52088.9756,14.5074,40057
s115,5,12,209.9277,54673.1775,11.4612,40053
s115,5,13,157.4154,66104.4991,13.7998,40055
s115,5,14,282.5604,80853.598,21.3044,37010
s115,5,15,281.4669,84882.7681,26.1803,37776
s115,5,16,274.3227,91685.3655,23.9516,37390
s115,5,17,209.6604,94776.5742,26.2054,40818
s115,5,18,110.1276,98607.0252,14.0114,37012
s115,5,19,191.8971,99902.8309,22.6216,36250
s115,5,20,214.7391,103753.1363,28.8424,40434
s115,5,21,243.6804,104317.0004,26.2556,35870
s115,5,22,230.2182,106227.911,30.0935,37775
s115,5,23,85.05,108453.5047,10.234,38915
s115,5,24,260.2773,109656.3595,28.3295,37011
s115,5,25,269.4384,115989.4006,30.3975,37391
s115,5,26,172.6272,131406.6601,29.3,36251
s115,5,27,188.082,132598.4567,31.1591,35490
s115,5,28,191.5569,135300.4915,32.2409,35871
s115,5,29,269.001,137258.9738,36.1815,36252
s115,5,30,214.5447,140746.6328,35.1055,36632
s115,5,31,257.3127,142011.0196,37.0423,37392
s115,5,32,259.2324,147328.4962,38.5639,35872
s115,5,33,159.8454,161888.9932,36.3438,35491
s115,5,34,216.0513,166105.6538,42.0771,35492
s115,5,35,205.2135,168246.3572,42.2574,36633
s115,5,36,193.6224,169391.5873,45.5604,38911
s115,5,37,100.8207,170554.7413,27.9662,36631
s115,5,38,160.5744,172908.4028,43.239,35112
s115,5,39,218.2869,178642.3382,45.5791,38910
s115,5,40,180.8406,179134.5522,43.1308,36253
s115,5,41,286.9344,182989.4544,49.3199,34350
s115,5,42,281.637,185269.6109,49.7445,38153
s115,5,43,382.5063,194241.6448,55.9459,38154
s115,5,44,226.8891,198831.5597,51.4049,34732
s115,5,45,258.9408,222028.6589,58.9239,33971
s115,5,46,316.5075,226716.2433,62.3451,38155
s115,5,47,221.4216,245535.3891,63.9377,38914
s115,5,48,321.6105,249308.0403,68.6959,33592
s115,5,49,321.1731,250065.5921,68.8862,38156
s115,5,50,217.8495,273429.762,71.4116,36257
s115,5,51,307.6866,276529.4666,75.6009,38157
s115,5,52,199.5516,277733.0926,71.8762,37397
s115,5,53,230.7285,278893.1535,73.3809,37777
s115,5,54,222.8796,308358.9971,81.1241,40433
s115,5,55,199.2843,312393.6711,81.3016,32832
s115,5,56,153.6751,341395.9969,84.6833,32833
s115,5,57,228.5901,347508.6076,92.0129,32071
s115,5,58,199.2357,379904.8302,99.7073,40058
s115,6,1,202.0788,13233.2711,3.6861,42337
s115,6,2,198.9927,30432.0517,8.1989,42336
s115,6,3,207.3762,38965.68,10.9006,39674
s115,6,4,175.0815,40707.9423,4.8098,39678
s115,6,5,74.2851,88473.5478,1.5797,33210
s115,6,6,130.2966,88557.6878,15.2751,36630
s115,6,7,167.9859,91272.4148,21.7124,40436
s115,6,8,266.6196,127769.9402,33.5052,38150
s115,6,9,249.5367,129543.303,33.3529,35109
s115,6,10,192.3588,140971.6937,33.867,37771
s115,6,11,263.2662,151945.6177,39.9731,34729
s115,6,12,190.3905,152451.0458,36.8021,35110
s115,6,13,228.7845,156540.572,39.9426,37772
s115,6,14,191.8971,174485.8309,42.9606,34730
s115,6,15,226.6704,188072.5216,48.4628,38532
s115,6,16,140.9157,190196.4798,41.2825,35111
s115,6,17,126.5787,199511.6752,44.7944,39295
s115,6,18,264.9186,201790.283,53.6274,33969
s115,6,19,221.0571,216052.8777,55.8841,33970
s115,6,20,131.4873,217269.1362,46.7935,34731
s115,6,21,172.8945,217346.6676,52.7625,34351
s115,6,22,158.193,220267.8418,52.0998,39290
s115,6,23,163.6362,230130.1107,55.3296,39291
s115,6,24,196.4898,232635.8065,59.2741,39292
s115,6,25,177.7302,240893.4408,59.6638,38534
s115,6,26,261.1764,245118.6549,65.3039,33591
s115,6,27,269.1225,245523.6694,65.7101,38535
s115,6,28,304.8678,263544.8266,71.9551,38536
s115,6,29,156.6135,263561.4204,63.7493,39293
s115,6,30,204.4602,267512.714,69.2996,39673
s115,6,31,192.6261,268563.2871,68.6881,39294
s115,6,32,128.3769,273580.8947,61.5324,39296
s115,6,33,239.0877,283408.4352,74.9233,33212
s115,6,34,117.0288,285619.2211,62.5624,33590
s115,6,35,306.7389,286742.7639,78.3509,38537
s115,6,36,166.3578,289637.4183,71.8276,33211
s115,6,37,250.4844,294951.0044,78.4953,33213
s115,6,38,253.6677,306183.3277,81.6768,38917
s115,6,39,266.7411,316081.8086,84.8628,38538
s115,6,40,294.516,323731.2535,87.9827,38918
s115,6,41,196.2954,323820.1307,84.121,39676
s115,6,42,233.3286,329632.3648,87.3143,40813
s115,6,43,253.8864,336983.3814,90.0842,32070
s115,6,44,250.6059,340716.5134,90.9802,40814
s115,6,45,186.0651,347758.4911,89.6335,39677
s115,6,46,235.2969,357774.0982,95.0619,40815
s115,6,47,193.5252,359639.5149,93.614,41193
s115,6,48,218.7243,367317.883,97.0477,41194
s115,6,49,320.7357,367485.138,100.8905,41195
s115,6,50,260.1072,370608.711,99.4855,40816
s115,6,51,198.6039,381536.3367,100.0895,41573
s115,6,52,261.1035,391056.9035,105.0989,41196
s115,6,53,273.3021,394868.9821,106.5925,41953
s115,6,54,196.4412,397290.9969,104.1711,40817
s115,6,55,162.8829,406359.0293,103.3129,41574
s115,6,56,231.9192,411482.0917,109.5825,41197
s115,6,57,325.3527,412129.4205,113.237,42333
s115,6,58,194.8131,417901.563,109.6301,41954
s115,6,59,160.4772,420418.5804,106.9082,41575
s115,6,60,300.6396,426020.8508,116.1053,42334
s115,6,61,181.1808,427408.0638,110.8693,41576
s115,6,62,236.6091,431083.6704,115.1025,41577
s115,6,63,185.2389,433853.8222,113.0299,41955
s115,6,64,314.8551,437917.2802,119.8786,42713
s115,6,65,269.1225,442133.6225,119.3261,42335
s115,6,66,309.6549,448592.9173,122.5963,42714
s115,6,67,178.4349,450011.0714,116.7607,41956
s115,6,68,217.7766,454722.8066,120.8479,41957
s115,6,69,257.6772,466815.4372,125.6309,42715
s115,6,70,258.1632,479125.4107,129.0059,42716
s115,6,71,229.4892,482045.6305,128.7349,43095
s115,6,72,252.8172,493524.6084,132.7336,42717
s115,7,1,199.6245,117722.8461,28.2482,37770
s115,7,2,149.8581,172848.1626,38.3269,38151
s115,7,3,176.904,183258.74,43.8647,38152
s115,7,4,182.3229,218022.5575,53.8828,38533
s115,7,5,186.138,234352.6435,58.7147,39670
s115,7,6,127.3806,241189.1732,52.5013,39671
s115,7,7,136.08,319388.4788,75.5535,38916
s115,7,8,148.5702,346645.3631,85.4662,39297
s115,7,9,113.3352,364897.6619,87.2663,39298
s115,7,10,244.5795,445645.5858,119.3702,43477
s115,7,11,246.3048,454230.7385,121.7757,43475
s115,7,12,270.1431,457595.1856,123.5805,43474
s115,7,13,186.1137,460551.8007,120.3974,43476
s115,7,14,291.4542,465905.783,126.6401,43093
s115,7,15,233.4744,470604.9006,125.7633,43473
s115,7,16,302.0976,473672.4588,129.1543,43094
s115,7,17,226.9377,474288.9727,126.5247,43097
s115,7,18,212.7222,479561.4197,127.4333,43096
s116,2,1,138.1698,57030.2989,8.2405,38167
s116,2,2,113.3109,75113.8185,4.4189,38168
s116,3,1,251.6022,7073.371,0.0319,34751
s116,3,2,323.2872,8304.3675,6.8539,38170
s116,3,3,263.2176,9143.53,1.0288,34748
s116,3,4,228.2256,11235.6806,0.2968,39688
s116,3,5,350.4303,17644.6526,6.5935,33998
s116,3,6,200.5857,18945.9734,7.3995,34368
s116,3,7,193.3551,19193.5151,4.5745,37038
s116,3,8,192.0186,19501.7452,0.7081,34749
s116,3,9,274.5171,19608.869,8.1212,38930
s116,3,10,157.7313,20991.2287,1.5286,38169
s116,3,11,217.1448,23311.9184,6.9954,34370
s116,3,12,205.7481,25628.4019,7.2029,34369
s116,3,13,168.0831,26995.1951,0.3756,34750
s116,3,14,266.5224,29929.6768,6.8203,33618
s116,3,15,165.969,30565.6551,4.9573,38549
s116,3,16,155.4228,31138.8674,0.2489,34752
s116,3,17,165.3372,32121.6049,5.3189,37789
s116,3,18,217.0233,35160.2453,10.222,39307
s116,3,19,220.644,36071.7073,6.7875,39306
s116,3,20,142.4466,36617.1076,3.5228,37793
s116,3,21,237.2895,39153.0145,8.2473,39311
s116,3,22,209.3445,39221.6164,7.2258,35131
s116,3,23,167.1354,43254.7515,8.5334,33997
s116,3,24,138.1941,44995.6015,4.9634,34378
s116,3,25,132.8238,50083.1634,1.4668,33615
s116,3,26,115.7895,51078.4667,2.1743,33995
s116,3,27,259.9371,53335.0468,12.9579,36657
s116,3,28,121.4514,54982.4023,0.5451,33999
s116,3,29,220.887,57778.1433,16.5337,37412
s116,3,30,117.3447,58094.7195,0.5786,34371
s116,3,31,111.1968,64794.4874,1.1851,36279
s116,3,32,215.2494,78371.7928,21.9398,35132
s116,3,33,92.8989,81219.8153,1.3268,35514
s116,3,34,80.5302,84887.7257,2.4616,34377
s116,3,35,60.2883,122757.4928,2.9431,33983
s116,3,36,177.9732,128380.9818,32.8234,38171
s116,3,37,329.2407,157928.771,47.8784,37020
s116,3,38,329.7753,163105.2481,49.3099,37021
s116,3,39,278.5509,203412.2709,54.5772,35494
s116,3,40,208.2753,225531.8122,57.9933,35114
s116,3,41,225.2367,235344.9092,61.3007,37791
s116,3,42,179.4798,242971.6028,60.4042,36276
s116,3,43,255.1743,255506.0206,67.9131,34735
s116,3,44,233.7174,257629.6062,67.6935,37790
s116,3,45,257.7501,277363.0176,73.9694,34736
s116,3,46,197.5833,279328.2412,72.1158,34355
s116,3,47,249.8283,281958.687,74.9278,37030
s116,3,48,284.1156,285248.5331,77.1013,35117
s116,3,49,196.1253,296746.6097,76.7211,33975
s116,3,50,291.2841,300072.2516,81.4106,35498
s116,3,51,182.25,305892.7181,77.8379,34356
s116,3,52,210.7053,306525.8828,80.171,34737
s116,3,53,109.0098,310487.6469,67.7521,34358
s116,3,54,302.8023,314593.9574,85.7994,35512
s116,3,55,245.8188,314789.1713,83.7315,35118
s116,3,56,270.9207,321879.7307,86.5995,34738
s116,3,57,204.363,327213.4505,89.3943,35133
s116,3,58,380.295,327545.9512,92.216,33597
s116,3,59,269.487,336069.4308,90.4157,35119
s116,3,60,282.4875,344139.7688,93.1004,34739
s116,3,61,333.7605,354506.3151,97.836,33598
s116,3,62,213.4026,355843.1701,93.7204,33978
s116,3,63,232.065,362440.0963,96.2141,34359
s116,3,64,155.3013,364096.6706,91.0353,32850
s116,3,65,283.1679,368263.7379,99.7044,34740
s116,3,66,201.0582,380287.2432,99.9268,35130
s116,3,67,185.2632,454246.227,118.5934,33982
s116,3,68,233.0613,457903.2576,122.2842,34363
s116,3,69,233.9604,466536.9059,124.6721,34367
s116,3,70,295.1235,470370.986,127.9944,32461
s116,3,71,244.3851,474856.1526,127.3288,32080
s116,4,1,193.2822,7135.2973,1.279,38174
s116,4,2,238.8933,7741.7179,3.5589,39692
s116,4,3,246.159,9938.7643,0.6107,39687
s116,4,4,183.6594,19202.1434,3.6144,33226
s116,4,5,210.6567,22356.755,2.6756,39689
s116,4,6,261.9297,26751.6663,5.7827,36658
s116,4,7,230.2668,35139.4216,6.8914,39308
s116,4,8,161.7165,35574.8151,5.9012,33614
s116,4,9,144.6579,40773.8616,5.0954,33990
s116,4,10,186.9156,42851.7607,10.387,38554
s116,4,11,169.3224,45385.4092,9.3315,33996
s116,4,12,248.346,45927.5288,14.3242,35137
s116,4,13,159.165,47309.17,8.8479,34372
s116,4,14,135.7155,48386.1755,1.5781,33619
s116,4,15,192.2859,51243.3546,13.2085,34755
s116,4,16,201.447,51732.4728,14.1614,33616
s116,4,17,168.7149,53309.5002,11.4322,38926
s116,4,18,170.6103,53447.4992,11.6579,34747
s116,4,19,142.155,54375.7846,8.3078,35496
s116,4,20,115.9839,60573.5173,0.9844,34379
s116,4,21,95.7177,62429.4755,0.8599,33989
s116,4,22,210.8025,63902.7908,17.8286,38932
s116,4,23,133.407,65118.0868,9.5005,34756
s116,4,24,185.9193,74780.9378,18.9952,38931
s116,4,25,165.6045,75935.9581,13.4759,35518
s116,4,26,192.5775,80342.8056,21.1729,36278
s116,4,27,75.9132,85555.6528,1.2688,33994
s116,4,28,118.7298,87444.2523,12.6751,33617
s116,4,29,106.8714,94019.4138,12.1139,35897
s116,4,30,83.9322,95909.0396,2.6624,33992
s116,4,31,108.0864,96319.008,12.9822,35136
s116,4,32,191.0952,97850.1913,25.8001,38551
s116,4,33,55.4283,104405.0454,0.3089,33991
s116,4,34,60.9444,108170.4779,2.9784,33988
s116,4,35,80.2143,112642.0469,9.9362,34376
s116,4,36,116.0082,122162.6433,17.7847,32468
s116,4,37,112.4361,123026.1676,17.3111,35896
s116,4,38,51.5646,123564.9441,0.5654,34757
s116,4,39,305.4996,128531.4921,38.978,37782
s116,4,40,71.7093,130756.6937,12.3434,33993
s116,4,41,333.4932,131196.7094,40.7468,37400
s116,4,42,162.9558,135023.12,29.3262,38555
s116,4,43,68.1129,141923.2562,10.4997,34758
s116,4,44,89.6427,151040.531,23.2153,34364
s116,4,45,234.009,151620.7559,42.6133,33613
s116,4,46,184.1211,158638.419,41.6849,36659
s116,4,47,68.6232,171118.4265,18.6133,35898
s116,4,48,194.0112,177915.8451,44.1058,37415
s116,4,49,141.669,179233.1531,38.4424,38550
s116,4,50,184.1631,185783.0545,45.2736,38173
s116,4,51,194.9832,186210.4902,50.2821,38548
s116,4,52,171.072,188354.8232,44.6755,37037
s116,4,53,62.6211,191180.1165,22.2968,35516
s116,4,54,95.256,192575.2665,36.2135,35894
s116,4,55,115.6437,193977.3864,41.1143,33985
s116,4,56,203.5854,197398.3585,50.1467,37035
s116,4,57,292.3047,197862.4709,53.5757,36656
s116,4,58,189.1026,198106.2946,49.1245,38552
s116,4,59,226.7676,199904.9413,51.6931,38172
s116,4,60,63.0342,202241.4895,25.4363,35515
s116,4,61,219.672,208047.0532,53.6494,37413
s116,4,62,199.746,212571.6591,57.9436,36277
s116,4,63,25.0047,225101.1875,5.0451,33984
s116,4,64,165.1185,225252.3985,54.1466,37034
s116,4,65,227.934,230201.9309,59.9986,36654
